id,text,label,subtype,category,language,delivery_mode,brand_used,sender_id,source,cluster_id,cluster_label
302,"عزیز صارف،
INR 1500 was debited from your ICICI Bank account. If this was not done by you, secure your account now.
براہ کرم فوری طور پر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔
براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔
[فارورڈ شدہ] ICICI_Verify.apk  14 MB . APK",spam,apk_fraud,bank_alert,ur,attached_file_no_link,ICICI Bank,+91 8800XXXX12,synthetic_v2,10,callback_vishing_fraud
342,"प्रिय ग्राहक,
आपका ICICI Bank केवाईसी समाप्त हो गया है और इसे पुनः सत्यापित करना आवश्यक है।
कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा।
नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें।
[अग्रेषित] ICICI_Verify..apk  14 MB . APK",spam,apk_fraud,bank_kyc,hi,pdf_then_apk,ICICI Bank,JD-ITAXRF,synthetic_v2,10,callback_vishing_fraud
347,"Your Axis Bank KYC has expired and needs re-verification. Please act within 24 hours or your connection will be disconnected. Click the link below and install the app to proceed.
axis-secure-bank.tk
Axis_Secure.apk",spam,apk_fraud,bank_kyc,en,link_apk,Axis Bank,AD-NETFLX,synthetic_v2,10,callback_vishing_fraud
381,"عزیز صارف،
آپ کا State Electricity Board بجلی کا بل 1500 روپے واجب الادا ہے۔
براہ کرم فوری طور پر اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔
Scan the QR code attached to this message to complete verification instantly.",spam,apk_fraud,electricity,ur,qr_code,State Electricity Board,AX-PWRBIL,synthetic_v2,10,callback_vishing_fraud
384,"INR 25000 was debited from your RBL Bank account. If this was not done by you, secure your account now.
براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔
براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔
[فارورڈ شدہ] RBL_Protect.apk  14 MB . APK",spam,apk_fraud,bank_alert,ur,attached_file_no_link,RBL Bank,VK-INDPST,synthetic_v2,10,callback_vishing_fraud
389,"प्रिय उपयोगकर्ता, आपके RBL Bank खाते से रु 750 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें। कृपया तुरंत कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। rbl-protect-acc.info RBL_Protect.apk",spam,apk_fraud,bank_alert,hi,link_apk,RBL Bank,VM-SBIBNK,synthetic_v2,10,callback_vishing_fraud
400,"அன்புள்ள வாடிக்கையாளர்,
INR 200 was debited from your ICICI Bank account. If this was not done by you, secure your account now.
தயவுசெய்து 24 மணி நேரத்திற்குள் நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும்.
We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,bank_alert,ta,vishing_callback,ICICI Bank,JD-ITAXRF,synthetic_v2,10,callback_vishing_fraud
411,"প্রিয় গ্রাহক,
অভিনন্দন! QuickLoan Finance থেকে 50000 টাকার প্রাক-অনুমোদিত অফারের জন্য আপনি যোগ্য।
অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,loan_job,bn,vishing_callback,QuickLoan Finance,+91 8800XXXX12,synthetic_v2,10,callback_vishing_fraud
432,"आदरणीय ग्राहक,
आपका HDFC Bank केवाईसी समाप्त हो गया है और इसे पुनः सत्यापित करना आवश्यक है।
कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी।
नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें।
[अग्रेषित] HDFC_KYCUpdate.apk  14 MB . APK",spam,apk_fraud,bank_kyc,hi,pdf_then_apk,HDFC Bank,INFO-GOVT,synthetic_v2,10,callback_vishing_fraud
441,"محترم گاہک،
آپ کی گاڑی کے خلاف ٹریفک قوانین کی خلاف ورزی درج کی گئی ہے۔ جرمانہ: 200 روپے۔ چالان نمبر: CH34265023۔
براہ کرم آج ہی اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔
نیچے دیے گئے لنک سے ایپ انسٹال کریں۔
parivahan-sewa.tk/verify
ParivahanSewa.apk",spam,apk_fraud,rto_challan,ur,link_apk,Parivahan Sewa,VM-WHATSP,synthetic_v2,10,callback_vishing_fraud
443,"Your Google Account account will be suspended due to unusual login activity.
براہ کرم فوری طور پر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔
We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,security_verify,ur,vishing_callback,Google Account,VK-UPIRWD,synthetic_v2,10,callback_vishing_fraud
466,"Dear Customer, Your Bank of Baroda KYC has expired and needs re-verification. Please act within 24 hours or legal action will be taken against you. Click the link below and install the app to proceed.
bob-update-kyc.in
BOB_Update.apk",spam,apk_fraud,bank_kyc,en,link_apk,Bank of Baroda,VK-INDPST,synthetic_v2,10,callback_vishing_fraud
470,"Dear Sir/Madam, INR 1500 was debited from your ICICI Bank account. If this was not done by you, secure your account now. Please act within 3 days OR legal action will be taken or you will lose this offer. Click teh link below and install the app to proceed. icici-verify-kyc.xyz ICICI_Verify.apk",spam,apk_fraud,bank_alert,en,link_apk,ICICI Bank,AD-NETFLX,synthetic_v2,10,callback_vishing_fraud
482,"அன்புள்ள வாடிக்கையாளர், உங்கள் Axis Bank KYC காலாவதியாகிவிட்டது, மீண்டும் சரிபார்ப்பு தேவை. தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும். கீழே உள்ள இணைப்பிலிருந்து ஆப்பை நிறுவவும். axis-secure-bank.tk Axis_Secure.apk",spam,apk_fraud,bank_kyc,ta,link_apk,Axis Bank,JD-ITAXRF,synthetic_v2,10,callback_vishing_fraud
523,"प्रिय उपयोगकर्ता,
आपके ICICI Bank खाते से रु 50000 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें।
कृपया आज ही कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा।
नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें।
[अग्रेषित] ICICI_Verify.apk  14 MB . APK",spam,apk_fraud,bank_alert,hi,pdf_then_apk,ICICI Bank,AX-PWRBIL,synthetic_v2,10,callback_vishing_fraud
526,"आदरणीय ग्राहक,
तुमचे SBI केवायसी संपले आहे आणि पुन्हा पडताळणी आवश्यक आहे.
कृपया आजच कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा.
[फॉरवर्ड केलेले] SBI_Secure.apk  14 MB . APK",spam,apk_fraud,bank_kyc,mr,pdf_then_apk,SBI,VK-INDPST,synthetic_v2,10,callback_vishing_fraud
546,"ਸਤਿਕਾਰਯੋਗ ਗਾਹਕ,
ਅਸਾਧਾਰਨ ਲੌਗਇਨ ਗਤੀਵਿਧੀ ਕਾਰਨ ਤੁਹਾਡਾ Google Account ਖਾਤਾ ਮੁਅੱਤਲ ਕੀਤਾ ਜਾ ਸਕਦਾ ਹੈ।
ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ।
Click and open the pdf file below and check your details.
[Forwarded] Google_Secure.apk  14 MB . APK",spam,apk_fraud,security_verify,pa,pdf_then_apk,Google Account,VK-RTOGOV,synthetic_v2,10,callback_vishing_fraud
547,"प्रिय ग्राहक,
आपके ICICI Bank खाते से रु 200 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें।
कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा।
नीचे दिए गए लिंक से ऐप इंस्टॉल करें।
icici-verify-kyc.xyz
ICICI_Verify.apk",spam,apk_fraud,bank_alert,hi,link_apk,ICICI Bank,AX-PWRBIL,synthetic_v2,10,callback_vishing_fraud
569,"শ্রদ্ধেয় গ্রাহক,
INR 500 was debited from your ICICI Bank account. If this was not done by you, secure your account now.
অনুগ্রহ করে ২৪ ঘন্টার মধ্যে ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
নিচের লিঙ্ক থেকে অ্যাপ ইনস্টল করুন।
icici-verify-kyc.xyz
ICICI_Verify.apk",spam,apk_fraud,bank_alert,bn,link_apk,ICICI Bank,VK-INDPST,synthetic_v2,10,callback_vishing_fraud
584,"आपका PNB केवाईसी समाप्त हो गया है और इसे पुनः सत्यापित करना आवश्यक है। कृपया आज ही कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। हमने आपसे संपर्क करने का प्रयास किया। कृपया नीचे दिए गए नंबर पर कॉल करें, हमारा प्रतिनिधि आपको सत्यापन प्रक्रिया में मार्गदर्शन करेगा।",spam,apk_fraud,bank_kyc,hi,vishing_callback,PNB,+91 7700XXXX45,synthetic_v2,10,callback_vishing_fraud
590,"आपका SBI केवाईसी समाप्त हो गया है और इसे पुनः सत्यापित करना आवश्यक है। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा। नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें। [अग्रेषित] SBI_Secure.apk 14 MB . APK",spam,apk_fraud,bank_kyc,hi,pdf_then_apk,SBI,+91 7700XXXX45,synthetic_v2,10,callback_vishing_fraud
593,عزیز صارف، Disney+ Hotstar: Your membership has expired. براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.,spam,apk_fraud,ott_subscription,ur,vishing_callback,Disney+ Hotstar,VK-LOANAP,synthetic_v2,10,callback_vishing_fraud
594,"محترم گاہک،
آپ کی PNB KYC کی میعاد ختم ہو گئی ہے اور دوبارہ تصدیق ضروری ہے۔
براہ کرم آج ہی اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔
We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,bank_kyc,ur,vishing_callback,PNB,+91 7700XXXX45,synthetic_v2,10,callback_vishing_fraud
598,"শ্রদ্ধেয় গ্রাহক,
অভিনন্দন! InstaCredit থেকে 50000 টাকার প্রাক-অনুমোদিত অফারের জন্য আপনি যোগ্য।
অনুগ্রহ করে অবিলম্বে ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে।
অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন।
[ফরওয়ার্ড করা হয়েছে] InstaCredit.apk  14 MB . APK",spam,apk_fraud,loan_job,bn,attached_file_no_link,InstaCredit,+91 8800XXXX12,synthetic_v2,10,callback_vishing_fraud
625,"आदरणीय ग्राहक,
आपके Paytm Payments Bank खाते से रु 750 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें।
कृपया आज ही कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा।
नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें।
[अग्रेषित] Paytm_Secure.apk  14 MB . APK",spam,apk_fraud,bank_alert,hi,pdf_then_apk,Paytm Payments Bank,VK-RTOGOV,synthetic_v2,10,callback_vishing_fraud
