id,text,label,subtype,category,language,delivery_mode,brand_used,sender_id,source,cluster_id,cluster_label
129,"प्रिय ग्राहक,
Your electricity bill of Rs 500 with Power Distribution Co is pending.
कृपया आजच कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
powerpay-bill.in
PowerPay_App.apk",spam,apk_fraud,electricity,mr,link_apk,Power Distribution Co,VK-LOANAP,synthetic_v2,2,direct_apk_2
182,"प्रिय ग्राहक,
तुमचे BlueDart पार्सल ट्रॅकिंग कोड GB-8859-H15 अपूर्ण पत्त्यामुळे वितरित होऊ शकले नाही.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] BlueDart_Track.apk  14 MB . APK",spam,apk_fraud,courier,mr,attached_file_no_link,BlueDart,+91 7700XXXX45,synthetic_v2,2,direct_apk_2
183,"Your electricity bill of Rs 200 with Power Distribution Co is pending.
कृपया आजच कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] PowerPay_App.apk  14 MB . APK",spam,apk_fraud,electricity,mr,attached_file_no_link,Power Distribution Co,VK-UPIRWD,synthetic_v2,2,direct_apk_2
191,"प्रिय ग्राहक,
You have received a cashback of Rs 200 from PhonePe Rewards.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,upi_cashback,mr,vishing_callback,PhonePe Rewards,VK-LOANAP,synthetic_v2,2,direct_apk_2
197,"प्रिय ग्राहक,
तुमचे Bank of Baroda केवायसी संपले आहे आणि पुन्हा पडताळणी आवश्यक आहे.
कृपया आजच कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,bank_kyc,mr,vishing_callback,Bank of Baroda,AD-ICICIB,synthetic_v2,2,direct_apk_2
203,"प्रिय ग्राहक,
Congratulations! You are eligible for a pre-approved offer of Rs 2000 from InstaCredit.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process.
[Forwarded] InstaCredit.apk",spam,apk_fraud,loan_job,mr,no_explicit_app_word,InstaCredit,+91 8800XXXX12,synthetic_v2,2,direct_apk_2
204,"Congratulations! You are eligible for a pre-approved offer of Rs 200 from QuickLoan Finance.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा.
[फॉरवर्ड केलेले] Loan_Approval.apk  14 MB . APK",spam,apk_fraud,loan_job,mr,pdf_then_apk,QuickLoan Finance,AD-NETFLX,synthetic_v2,2,direct_apk_2
221,"आदरणीय ग्राहक,
तुमचे PNB केवायसी संपले आहे आणि पुन्हा पडताळणी आवश्यक आहे.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
pnb-ekyc-verify.xyz
PNB_eKYC.apk",spam,apk_fraud,bank_kyc,mr,link_apk,PNB,+91 7700XXXX45,synthetic_v2,2,direct_apk_2
236,"प्रिय ग्राहक,
Netflix: Your membership has expired.
कृपया आजच कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
netflix-update-app.xyz
Netflix_Update.apk",spam,apk_fraud,ott_subscription,mr,link_apk,Netflix,VK-INDPST,synthetic_v2,2,direct_apk_2
240,"प्रिय ग्राहक,
Your electricity bill of Rs 2000 with Power Distribution Co is pending.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
powerpay-bill.in
PowerPay_App.apk",spam,apk_fraud,electricity,mr,link_apk,Power Distribution Co,VK-LOANAP,synthetic_v2,2,direct_apk_2
253,"आदरणीय ग्राहक,
Your electricity bill of Rs 750 with State Electricity Board is pending..
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा.
[फॉरवर्ड केलेले] Electricity_Pay.apk  14 MB . APK",spam,apk_fraud,electricity,mr,pdf_then_apk,State Electricity Board,VK-UPIRWD,synthetic_v2,2,direct_apk_2
265,"तुमच्या वाहनावर वाहतूक नियम उल्लंघन नोंदवले गेले आहे.. दंड रक्कम: रु 500. चलन क्रमांक: CH53849327. कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल. या संदेशासोबत जोडलेला क्यूआर कोड स्कॅन करा आणि त्वरित पडताळणी करा.",spam,apk_fraud,rto_challan,mr,qr_code,Parivahan / RTO Traffic Police,VK-INDPST,synthetic_v2,2,direct_apk_2
271,"प्रिय ग्राहक, Your electricity bill OF Rs 50000 with State Electricity Board is pending. कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल. या संदेशासोबत जोडलेला क्यूआर कोड स्कॅन करा आणि त्वरित पडताळणी करा.",spam,apk_fraud,electricity,mr,qr_code,State Electricity Board,VK-UPIRWD,synthetic_v2,2,direct_apk_2
282,"Congratulations! You are eligible for a pre-approved offer of Rs 25000 from HR Recruitment Cell.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] Job_Portal.apk  14 MB . APK",spam,apk_fraud,loan_job,mr,attached_file_no_link,HR Recruitment Cell,VK-RTOGOV,synthetic_v2,2,direct_apk_2
283,"प्रिय ग्राहक,
INR 25000 was debited from your Paytm Payments Bank account. If this was not done by you, secure your account now.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
paytm-secure-acc.xyz
Paytm_Secure.apk",spam,apk_fraud,bank_alert,mr,link_apk,Paytm Payments Bank,+91 8800XXXX12,synthetic_v2,2,direct_apk_2
318,"Disney+ Hotstar: Your membership has expired. कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. या संदेशासोबत जोडलेला क्यूआर कोड स्कॅन करा आणि त्वरित पडताळणी करा.",spam,apk_fraud,ott_subscription,mr,qr_code,Disney+ Hotstar,+91 7700XXXX45,synthetic_v2,2,direct_apk_2
320,"प्रिय ग्राहक,
तुमचे BlueDart पार्सल ट्रॅकिंग कोड GB-6310-H79 अपूर्ण पत्त्यामुळे वितरित होऊ शकले नाही.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] BlueDart_Track.apk  14 MB . APK",spam,apk_fraud,courier,mr,attached_file_no_link,BlueDart,VM-WHATSP,synthetic_v2,2,direct_apk_2
336,"आदरणीय ग्राहक,
Congratulations! You are eligible for a pre-approved offer of Rs 1000 from HR Recruitment Cell.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा.
[फॉरवर्ड केलेले] Job_Portal.apk  14 MB . APK",spam,apk_fraud,loan_job,mr,pdf_then_apk,HR Recruitment Cell,VK-UPIRWD,synthetic_v2,2,direct_apk_2
388,"आदरणीय ग्राहक,
Congratulations! You are eligible for a pre-approved offer of Rs 750 from HR Recruitment Cell.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा.
[फॉरवर्ड केलेले] Job_Portal.apk  14 MB . APK",spam,apk_fraud,loan_job,mr,pdf_then_apk,HR Recruitment Cell,AD-ICICIB,synthetic_v2,2,direct_apk_2
393,"प्रिय ग्राहक,
Disney+ Hotstar: Your membership has expired.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
hotstar-renew.info
Hotstar_Renew.apk",spam,apk_fraud,ott_subscription,mr,link_apk,Disney+ Hotstar,VK-LOANAP,synthetic_v2,2,direct_apk_2
402,"आदरणीय ग्राहक,
तुमचे FedEx पार्सल ट्रॅकिंग कोड GB-9914-G66 अपूर्ण पत्त्यामुळे वितरित होऊ शकले नाही..
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] FedEx_Delivery.apk  14 MB . APK",spam,apk_fraud,courier,mr,attached_file_no_link,FedEx,AD-ICICIB,synthetic_v2,2,direct_apk_2
405,"आदरणीय ग्राहक,
तुमच्या वाहनावर वाहतूक नियम उल्लंघन नोंदवले गेले आहे. दंड रक्कम: रु 1000. चलन क्रमांक: CH65921495.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
echallan-pay.xyz
eChallan_Pay.apk",spam,apk_fraud,rto_challan,mr,link_apk,e-Challan Dept,VK-INDPST,synthetic_v2,2,direct_apk_2
418,"Congratulations! You are eligible for a pre-approved offer of Rs 750 from HR Recruitment Cell.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] Job_Portal.apk  14 MB . APK",spam,apk_fraud,loan_job,mr,attached_file_no_link,HR Recruitment Cell,JD-ITAXRF,synthetic_v2,2,direct_apk_2
429,"आदरणीय ग्राहक,
तुमच्या वाहनावर वाहतूक नियम उल्लंघन नोंदवले गेले आहे. दंड रक्कम: रु 1000. चलन क्रमांक: CH93348828.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] VAHAN_PARIVAHAN.apk  14 MB . APK",spam,apk_fraud,rto_challan,mr,attached_file_no_link,Parivahan / RTO Traffic Police,VM-SBIBNK,synthetic_v2,2,direct_apk_2
430,"प्रिय ग्राहक,
You have received a cashback of Rs 500 from UPI Rewards.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
upi-cashback-claim.xyz
UPI_Cashback.apk",spam,apk_fraud,upi_cashback,mr,link_apk,UPI Rewards,JD-ITAXRF,synthetic_v2,2,direct_apk_2
440,"तुमचे BlueDart पार्सल ट्रॅकिंग कोड GB-3748-A29 अपूर्ण पत्त्यामुळे वितरित होऊ शकले नाही.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा.
[फॉरवर्ड केलेले] BlueDart_Track.apk  14 MB . APK",spam,apk_fraud,courier,mr,pdf_then_apk,BlueDart,INFO-GOVT,synthetic_v2,2,direct_apk_2
465,"Congratulations! You are eligible for a pre-approved offer of Rs 5000 from HR RECRUITMENT Cell.. कृपया त्वरित कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. खालील लिंकवरून अॅप इंस्टॉल करा. job-portal-apply.tk Job_Portal.apk",spam,apk_fraud,loan_job,mr,link_apk,HR Recruitment Cell,JD-ITAXRF,synthetic_v2,2,direct_apk_2
476,"तुमच्या वाहनावर वाहतूक नियम उल्लंघन नोंदवले गेले आहे. दंड रक्कम: रु 200. चलन क्रमांक: CH44216114.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
parivahan-gov.xyz/challan
VAHAN_PARIVAHAN.apk",spam,apk_fraud,rto_challan,mr,link_apk,Parivahan / RTO Traffic Police,VK-INDPST,synthetic_v2,2,direct_apk_2
487,"तुमचे India Post पार्सल ट्रॅकिंग कोड GB-7401-B59 अपूर्ण पत्त्यामुळे वितरित होऊ शकले नाही.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] IndiaPost_Track.apk  14 MB . APK",spam,apk_fraud,courier,mr,attached_file_no_link,India Post,VM-WHATSP,synthetic_v2,2,direct_apk_2
495,"प्रिय ग्राहक,
तुमच्या वाहनावर वाहतूक नियम उल्लंघन नोंदवले गेले आहे. दंड रक्कम: रु 200. चलन क्रमांक: CH86343225.
कृपया आजच कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] RTOCHALAN.apk  14 MB . APK",spam,apk_fraud,rto_challan,mr,attached_file_no_link,RTO Traffic Police,AX-PWRBIL,synthetic_v2,2,direct_apk_2
501,"आदरणीय ग्राहक,
You have received a cashback of Rs 1500 from PhonePe Rewards.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
phonepe-reward.info
PhonePe_Reward.apk",spam,apk_fraud,upi_cashback,mr,link_apk,PhonePe Rewards,VK-INDPST,synthetic_v2,2,direct_apk_2
522,"प्रिय ग्राहक,
तुमचे BlueDart पार्सल ट्रॅकिंग कोड GB-6698-F30 अपूर्ण पत्त्यामुळे वितरित होऊ शकले नाही.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
bluedart-track.tk
BlueDart_Track.apk",spam,apk_fraud,courier,mr,link_apk,BlueDart,VM-SBIBNK,synthetic_v2,2,direct_apk_2
526,"आदरणीय ग्राहक,
तुमचे SBI केवायसी संपले आहे आणि पुन्हा पडताळणी आवश्यक आहे.
कृपया आजच कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा.
[फॉरवर्ड केलेले] SBI_Secure.apk  14 MB . APK",spam,apk_fraud,bank_kyc,mr,pdf_then_apk,SBI,VK-INDPST,synthetic_v2,2,direct_apk_2
649,"आदरणीय ग्राहक,
Congratulations! You are eligible for a pre-approved offer of Rs 200 from QuickLoan Finance.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा.
[फॉरवर्ड केलेले] Loan_Approval.apk  14 MB . APK",spam,apk_fraud,loan_job,mr,pdf_then_apk,QuickLoan Finance,VK-UPIRWD,synthetic_v2,2,direct_apk_2
677,"तुमच्या वाहनावर वाहतूक नियम उल्लंघन नोंदवले गेले आहे. दंड रक्कम: रु 1500. चलन क्रमांक: CH94167865.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा.
[फॉरवर्ड केलेले] VAHAN_PARIVAHAN.apk  14 MB . APK",spam,apk_fraud,rto_challan,mr,pdf_then_apk,Parivahan / RTO Traffic Police,VK-RTOGOV,synthetic_v2,2,direct_apk_2
693,"आदरणीय ग्राहक,
तुमच्या वाहनावर वाहतूक नियम उल्लंघन नोंदवले गेले आहे. दंड रक्कम: रु 5000. चलन क्रमांक: CH92469330.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
parivahan-sewa.tk/verify
ParivahanSewa.apk",spam,apk_fraud,rto_challan,mr,link_apk,Parivahan Sewa,+91 8800XXXX12,synthetic_v2,2,direct_apk_2
782,"प्रिय ग्राहक,
You have received a cashback of Rs 500 from UPI Rewards.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] UPI_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,mr,attached_file_no_link,UPI Rewards,AD-NETFLX,synthetic_v2,2,direct_apk_2
809,"Your electricity bill of Rs 2000 with Power Distribution Co is pending.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process.
[Forwarded] PowerPay_App.apk",spam,apk_fraud,electricity,mr,no_explicit_app_word,Power Distribution Co,AX-PWRBIL,synthetic_v2,2,direct_apk_2
842,"प्रिय ग्राहक,
Income Tax Department: तुम्ही रु 25000 परतावा मिळण्यास पात्र आहात.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] TaxRefund_IT.apk  14 MB . APK",spam,apk_fraud,govt_refund,mr,attached_file_no_link,Income Tax Department,+91 8800XXXX12,synthetic_v2,2,direct_apk_2
869,"तुमच्या वाहनावर वाहतूक नियम उल्लंघन नोंदवले गेले आहे. दंड रक्कम: रु 1000. चलन क्रमांक: CH98671386.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
parivahan-gov.xyz/challan
VAHAN_PARIVAHAN.apk",spam,apk_fraud,rto_challan,mr,link_apk,Parivahan / RTO Traffic Police,VK-RTOGOV,synthetic_v2,2,direct_apk_2
883,"आदरणीय ग्राहक,
Congratulations! You are eligible for a pre-approved offer of Rs 50000 from HR Recruitment Cell.
कृपया आजच कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
या संदेशासोबत जोडलेला क्यूआर कोड स्कॅन करा आणि त्वरित पडताळणी करा.",spam,apk_fraud,loan_job,mr,qr_code,HR Recruitment Cell,AD-NETFLX,synthetic_v2,2,direct_apk_2
895,"आदरणीय ग्राहक,
You have received a cashback of Rs 1500 from PhonePe Rewards.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
phonepe-reward.info
PhonePe_Reward.apk",spam,apk_fraud,upi_cashback,mr,link_apk,PhonePe Rewards,JD-ITAXRF,synthetic_v2,2,direct_apk_2
925,"Your electricity bill of Rs 1000 with State Electricity Board is pending.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,electricity,mr,vishing_callback,State Electricity Board,VK-RTOGOV,synthetic_v2,2,direct_apk_2
931,"Netflix: Your membership has expired.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
netflix-updat-app.xyz
Netflix_Update.apk",spam,apk_fraud,ott_subscription,mr,link_apk,Netflix,AD-ICICIB,synthetic_v2,2,direct_apk_2
956,"आदरणीय ग्राहक, Your electricity bill of Rs 2000 with State Electricity Board is pending.. कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल. खालील लिंकवरून अॅप इंस्टॉल करा. bijli-bill-pay.xyz Electricity_Pay.apk",spam,apk_fraud,electricity,mr,link_apk,State Electricity Board,VK-LOANAP,synthetic_v2,2,direct_apk_2
964,"आदरणीय ग्राहक,
Income Tax Department: तुम्ही रु 200 परतावा मिळण्यास पात्र आहात.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] TaxRefund_IT.apk  14 MB . APK",spam,apk_fraud,govt_refund,mr,attached_file_no_link,Income Tax Department,VM-WHATSP,synthetic_v2,2,direct_apk_2
1064,"Congratulations! You are eligible for a pre-approved offer of Rs 50000 from HR Recruitment Cell.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,loan_job,mr,vishing_callback,HR Recruitment Cell,JD-ITAXRF,synthetic_v2,2,direct_apk_2
1069,"प्रिय ग्राहक,
Your WhatsApp account will be suspended due to unusual login activity.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा.
[फॉरवर्ड केलेले] WhatsApp_Verify.apk  14 MB . APK",spam,apk_fraud,security_verify,mr,pdf_then_apk,WhatsApp,AX-PWRBIL,synthetic_v2,2,direct_apk_2
1071,"आदरणीय ग्राहक,
Your electricity bill of Rs 25000 with Power Distribution Co is pending.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] PowerPay_App.apk  14 MB . APK",spam,apk_fraud,electricity,mr,attached_file_no_link,Power Distribution Co,VK-RTOGOV,synthetic_v2,2,direct_apk_2
1077,"You have recieved a cashback of Rs 750 from PhonePe Rewards. कृपया त्वरित कारवाई करा, अन्यथा तुमचे खाते बंद होईल. खालील लिंकवरून अॅप इंस्टॉल करा. phonepe-reward.info PhonePe_Reward.apk",spam,apk_fraud,upi_cashback,mr,link_apk,PhonePe Rewards,INFO-GOVT,synthetic_v2,2,direct_apk_2
1081,"आदरणीय ग्राहक,
तुमचे ICICI Bank केवायसी संपले आहे आणि पुन्हा पडताळणी आवश्यक आहे.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process.
[Forwarded] ",spam,apk_fraud,bank_kyc,mr,no_explicit_app_word,ICICI Bank,+91 8800XXXX12,synthetic_v2,2,direct_apk_2
1123,"आदरणीय ग्राहक,
INR 5000 was debited from your Paytm Payments Bank account. If this was not done by you, secure your account now.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] Paytm_Secure.apk  14 MB . APK",spam,apk_fraud,bank_alert,mr,attached_file_no_link,Paytm Payments Bank,AX-PWRBIL,synthetic_v2,2,direct_apk_2
1150,"प्रिय ग्राहक, INR 50000 was debited from your RBL Bank account. If this was not done by you, secure your account now. कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process. [Forwarded]",spam,apk_fraud,bank_alert,mr,no_explicit_app_word,RBL Bank,VM-WHATSP,synthetic_v2,2,direct_apk_2
