cluster_id,cluster_type,parent_macro_cluster_id,centroid_json,weight,radius,sample_message,region,persona,fraud_type,created_at,updated_at
ca40756c-3058-46c2-9264-97e6dff10d05,micro,macro-12,"[-0.2771165072917938, 0.3912620171904564, 0.026876261457800865, 0.2887221947312355, 0.14339438918977976, -0.05085705406963825, -0.22372973337769508, -0.12488261237740517, 0.06191777531057596, 0.017673386726528406, -0.0044222979340702295, -0.03714128024876118, -0.02159177203429863, 0.06284572323784232, 0.006689663510769606, -0.039738164050504565, 0.12411101069301367, -0.03463750006631017, -0.008807515725493431, -0.016285842284560204, 0.0018535666167736053, 0.03195786662399769, -0.07734069600701332, 0.08626786712557077, -0.07946402672678232, 0.05957063240930438, -0.040509217884391546, 0.05598212778568268, 0.10721716191619635, -0.03363616345450282, 0.13038189243525267, 0.037426096154376864, -0.04741676989942789, 0.022665459313429892, 0.01031268882798031, -0.03739636950194836, 0.00692544509365689, 0.0041959083173424006, 0.014607397839426994, 5.5973418056964874e-05, -0.04333995468914509, 0.05628249607980251, -0.024493152275681496, 0.008090092800557613, 0.007957298192195594, -0.07027453929185867, -0.0001452169381082058, -0.0025587992276996374, 0.03153008746448904, 0.0007233148207888007, -0.002349715679883957, 0.006501604337245226, -0.0297755291685462, -0.026268307119607925, -0.0005612969398498535, 0.009591084439307451, 0.010263180360198021, 0.017224314156919718, -0.015967589570209384, 0.016696711536496878, 0.04409845685586333, -0.01629571057856083, 0.0070913308300077915, 0.034972896915860474, -0.03083311638329178, -0.00487354164943099, -0.018916408356744796, -0.009034799179062247, -0.029585409094579518, -0.024378634057939053, 0.01437785429880023, -0.011226350907236338, -0.011136192129924893, -0.02182992408052087, 1.916705818965517, 0.7540434322033902, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35000000000000003, 0.0, 0.0, 0.0, 0.0, 0.0]",8,0.35,Get 50% discount on your 202 electricity bill! Pay only INR Agartala. Limited time: http://bill-discount609.com,Delhi,general,electricity_utility,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
64896c68-1f42-428e-90dd-eebad8c156d5,micro,macro-2,"[-0.29265713691711426, -0.19083369374275208, -0.4863304615020752, -0.29409816265106203, 0.24730388522148133, 0.24219963550567628, 0.2037665218114853, 0.25210601687431333, 0.1436948597431183, -0.08898882418870926, 0.14973133206367492, 0.10264083445072174, -0.023838145658373833, 0.13632807433605193, 0.11659902930259705, -0.0726531758904457, 0.08338177055120469, 0.02569519281387329, 0.014387325942516327, -0.06792276501655578, -0.022017954289913176, -0.041714493185281754, -0.02879270985722542, 0.08894758373498916, 0.02231164276599884, 0.013723929226398469, 0.0531980037689209, 0.030903148651123046, -0.012130027636885643, -0.005341539485380053, 0.015343015268445014, -0.006053994689136743, -0.001441923901438713, -0.017106303572654726, 0.02240607514977455, 0.0509351871907711, -0.015578978694975376, 0.006123246252536773, -0.0025277003645896912, -0.017265123128890992, 0.006643453240394592, -0.01336326077580452, -7.362291216850281e-05, -0.007780090719461441, -0.0066935006529092785, -0.012330441456288099, -0.01808307468891144, -0.00790051706135273, -0.0013576675206422805, -0.015449409000575542, 0.01822679340839386, 0.0037337470799684524, -0.0061481580138206485, -0.012779265642166138, 0.015162327885627746, -0.00520322322845459, -0.002838166058063507, 0.01018449366092682, 0.0032810213044285772, 0.005530550330877304, -0.007897818461060524, 0.00804781187325716, -0.0017129350453615189, 0.0013133041560649873, -0.0028714675456285475, -0.0075651340186595915, -0.00109611377120018, -0.004746060818433762, 0.004573803301900626, -0.008302725851535797, 0.007299016416072846, 0.0004451245069503784, 0.002965191751718521, 0.00013763830065727234, 1.4072741379310343, 1.7752949152542374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0]",5,0.35,Amazon: You won iPhone 15! Claim now: http://amazon-gift842.in,West Bengal,student,ecommerce_discount,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
8f5c3848-f872-4e76-ac5d-6c06552013bc,micro,macro-2,"[-0.29829766154289244, -0.18978407382965087, -0.4863985240459442, -0.29204519391059874, 0.2459264487028122, 0.24428328275680541, 0.20330373644828797, 0.2516041100025177, 0.14473045468330384, -0.08780336529016494, 0.15090925097465516, 0.10095796585083008, -0.029050609096884727, 0.1343066155910492, 0.11655442416667938, -0.07542824298143387, 0.08204661160707474, 0.02902473956346512, 0.01682766228914261, -0.06724005192518234, -0.019471590965986253, -0.0446125753223896, -0.0324679009616375, 0.09027141034603119, 0.015346065163612366, 0.014540287852287292, 0.05046726316213608, 0.03125790655612946, -0.01570873837918043, -0.005707812495529652, 0.015237495116889477, -0.008307760767638683, -0.001171986572444439, -0.015042248368263244, 0.017167611885815857, 0.051687522977590564, -0.021382258832454683, 0.006471031159162521, -0.0035473451018333433, -0.019251993298530577, 0.010437852144241333, -0.011575067043304443, 5.420111119747162e-05, -0.012918726354837418, -0.0031264649704098703, -0.01129633653908968, -0.018966938927769662, -0.008748766034841537, 0.0021574068814516068, -0.009834937192499638, 0.018453394621610643, 0.0076483219861984255, -0.0010291978716850281, -0.004055613279342651, 0.014643286168575288, -0.005998626351356506, -0.008530019223690033, 0.005248232185840607, -0.0037474069744348527, 0.00839385688304901, -0.0040195688605308534, 0.00739049781113863, -0.003415939025580883, 0.0070719107985496524, -0.002527143433690071, -0.0038951076567173004, 0.001046745479106903, -0.010241759568452835, 0.006330175790935755, -0.00861649140715599, 0.009240905940532684, -0.0006183322519063949, -0.002687982888892293, -0.0024009421467781067, 1.9532275862068968, 0.7381542372881356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0]",5,0.35,Amazon: You won iPhone 15! Claim now: http://amazon-gift472.in,Haryana,business_owner,ecommerce_discount,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
b525138a-015f-4ee0-a56e-49e73d3e805b,micro,macro-3,"[-0.24582210183143616, -0.2549481466412544, 0.26952438553174335, 0.28395965198675793, 0.07811629772186279, -0.20840432246526083, 0.14325389514366785, 0.1165482426683108, -0.06955705086390178, -0.47036370635032654, -0.02368133421987295, 0.06013922952115536, 0.041986277947823204, -0.0560863030453523, 0.10279504954814911, -0.08268600950638454, -0.09494156390428543, 0.0744465837876002, -0.042722451190153755, 0.032735499242941536, -0.026104727139075596, -0.016554441923896473, -0.027086098678410053, -0.0559329055249691, -0.03606289252638817, -0.016170945018529892, -0.018116986999909084, -0.00022570043802261353, 0.00979328000297149, -0.017522184643894434, 0.004511291005959113, -0.012911520277460417, 0.005572624504566193, 0.014561807115872702, 0.0018164496092746656, 0.015881864974896114, 0.007415487392184635, 5.64682607849439e-05, -0.004828311502933502, -0.011289452513058981, 0.001212167243162791, 0.012517402569452921, 0.017158060645063717, -0.014692381645242373, 0.007560007429371278, 0.005645998443166415, -0.012520556027690569, -0.0055343642209966975, -0.003923188584546248, -1.8083179990450542e-06, -0.007171798497438431, -0.004699780605733395, -0.014601029455661774, 0.005190066993236542, 0.006691644589106242, -0.0016230163164436817, -0.011157676577568054, -0.003427889198064804, -0.001556290624042352, 0.012614093100031218, -0.0029511507600545883, -0.0038277664377043643, 0.0038452704126636186, 0.0077811796218156815, 0.004094489539662997, 0.0017105297495921452, -0.0009711841121315956, 0.010969406925141811, 0.00033650888750950497, 0.0015015943596760433, -0.002294048977394899, 0.007366929979374011, 0.00020252195342133442, 0.00597818319996198, 0.1744913793103449, 0.7573389830508472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35000000000000003, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.35,Vi: Special offer! 100GB at INR 844/month. Activate now: http://vi-offer8121064202.com,Kerala,general,telecom_offer,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
9f92b3fa-f14c-4d44-8758-56964b247f24,micro,macro-10,"[-0.13078190982341767, 0.13911001980304719, -0.13789390325546264, -0.3424769461154938, -0.2925526201725006, -0.21798988282680512, 0.1769114077091217, -0.06251565963029862, 0.020688384771347046, -0.012441249191761016, 0.15889230370521545, -0.06835431456565857, 0.014129960909485817, 0.22229060530662537, -0.008259453624486924, 0.07257700338959694, -0.10594379603862762, 0.045676739513874055, -0.026644887030124666, 0.03828170672059059, 0.0002096317708492279, -0.010055409371852874, 0.03264552354812622, -0.12296680510044097, 0.002723027765750885, -0.047089703381061554, -0.046601983904838565, 0.05224183201789856, 0.09746879786252975, 0.02323051169514656, 0.06163866892457008, -0.0811123713850975, -0.07345437183976174, 0.03242847062647343, -0.015612866263836622, -0.04523971378803253, 0.002731154067441821, -0.05812087804079056, -0.019357039779424667, -0.011360347270965576, -0.03993269205093384, 0.04502008557319641, -0.033225250989198686, -0.0017017856240272521, 0.028069470077753067, 0.050710190832614896, -0.014503683149814605, -0.027522440999746323, 0.025534262135624885, -0.00012008529156446457, -0.01805071532726288, -0.034246517717838286, 0.023473147302865982, -0.00563732385635376, -0.01446835920214653, 0.00739961601793766, -0.01575491577386856, -0.0014117274433374405, 0.004584955424070359, 0.005066732317209244, 0.0032395370304584502, -0.004320847801864147, -0.0022390764206647873, -0.010948606580495835, 0.0010540323331952096, -0.010827752202749253, 0.009457904286682606, -0.001662323623895645, 0.018510158732533456, 0.00570719987154007, -0.016483041644096374, -0.010075641050934791, -0.01909432946704328, 0.0054413553327322004, 0.557896551724138, 0.8131016949152542, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0]",5,0.35,WINNER! You got ₹SBI cashback in your 426 Bank account. Claim now: http://bank-reward9237.in,Karnataka,student,bank_alert,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
d8cfb381-ffe5-4b28-9c8e-fed789bbb255,micro,macro-5,"[-0.6311329007148743, -0.08857781887054443, -0.04735634699463844, 0.03445737734436989, -0.23911652266979216, -0.000946924090385437, -0.3650220572948456, 0.02949754409492016, -0.22365208268165587, 0.00811556950211525, 0.06301548182964326, 0.1615405797958374, -0.012164608296006917, -0.004161236435174942, -0.17409705221652985, -0.024067946895956992, 0.11943473517894745, 0.03563498705625534, 0.1290520042181015, -0.019046994298696517, 0.018439609557390213, -0.08159075379371643, -0.0038730969652533533, -0.023601141571998597, 0.009245321899652482, 0.011612363159656525, -0.002776055037975311, -0.049444012343883514, -0.0014273256063461303, 0.005146280536428094, -0.03387297615408898, 0.001998460851609707, -0.004654791206121445, 0.006529102101922035, 0.028570762276649474, -0.0028060808777809142, -0.006399445328861475, -0.0006748612970113755, -0.019752895832061766, -0.002746126055717468, 0.010044863820075989, -0.010462790727615356, 0.02553623616695404, 0.004530717432498932, -0.005956408753991127, 0.007480278564617038, -0.005558862537145615, 0.0028391778469085693, 0.0007238058373332023, 0.01513685267418623, 0.004685396701097489, -0.014673137106001377, 0.0020311132073402407, 0.003589034080505371, -0.005249585211277008, 0.0006486494094133377, -0.005148932337760925, -0.009474453330039979, 0.011866503208875657, 0.008251073211431504, -0.005779656395316124, -3.349203616380692e-05, -0.0021563002839684485, -0.010620425269007683, -0.0032629828900098802, -0.0030112721025943754, 0.007728481478989124, -0.015514292940497398, 0.0005566760897636414, -0.0006839193403720856, 0.004478497058153152, 0.008607053197920322, -0.002619905862957239, -0.005981703847646713, 1.6544172413793103, 2.129261016949152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0]",5,0.35,Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion207.in,Assam,general,ecommerce_discount,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
c4fbdedc-2acc-4066-ae8a-1efab07674e1,micro,macro-4,"[-0.07584206759929657, 0.6091020464897156, -0.0769363671541214, -0.2527868837118149, -0.04771226979792118, 0.03633412420749664, 0.032961949706077576, 0.19427422285079957, -0.09262873232364655, -0.03985423445701599, -0.22459960579872132, 0.12736438661813737, -0.007148026395589114, -0.1633717805147171, -0.00948629342019558, 0.0672457754611969, -0.0745486244559288, 0.003922395035624504, -0.02159149423241615, -0.012502986937761307, -0.09526634216308594, 0.027374814078211785, 0.027057401090860366, -0.016637538373470307, 0.04476011469960213, 0.06065332368016243, -0.03151603490114212, 0.0020958885550498964, -0.006006697192788124, 0.0035803251434117556, 0.05484186634421349, 0.055116898566484454, -0.0066781889647245405, -0.005988769978284836, -0.0007421749643981457, 0.018792974948883056, -0.00880458066239953, -0.0328850008547306, 0.0035719573497772217, -0.014329111576080323, -0.02839531600475311, 0.005283620953559875, 0.0125883337110281, -0.005093178153038025, 0.03347248584032059, 0.020333915948867798, 0.030191992223262788, 0.01573379896581173, -0.011101494450122118, -0.021548242308199406, -0.010169909149408341, 0.024860357493162157, 0.020958063006401063, 0.010584023594856263, 0.0016463443636894227, -0.012238673307001591, 0.01437288373708725, 0.0017175279557704926, -0.01038690060377121, 0.0030768871307373046, 0.013908939808607102, -0.008532710559666156, -0.005605410784482956, 0.001304793357849121, 0.012511667609214783, 0.018465687334537507, -0.010005677118897438, 0.008869341015815735, 0.0011823123320937156, -0.0027775995433330534, -0.0024150017648935317, -0.005268511176109314, -0.006374944560229778, -0.030569206923246384, 1.4072741379310343, 1.7752949152542374, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0, 0.0]",5,0.35,Income Tax: You have pending refund of INR 593. Claim now: http://tax-refund409.in,West Bengal,salaried_professional,tax_refund,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
221e63c7-23a3-4a39-be88-d6ce235a767b,micro,macro-9,"[-0.07667138800024986, 0.6131711006164551, -0.12196693072716396, 0.013624731916934252, 0.13800324127078056, 0.056108189125855766, -0.03794985202451547, -0.0564433541148901, 0.040270150949557625, -0.06344233949979146, -0.09816377113262813, -0.05081745361288389, 0.205441914498806, 0.07437205562988917, -0.03427587263286114, -0.1508303682009379, -0.10137046252687772, -0.05374945762256781, 0.07284800211588542, 0.13131993263959885, 0.07545263568560283, -0.04343002662062645, -0.032718848126629986, 0.04195043444633484, 0.015366382896900177, -0.1313775802652041, 0.033482879710694156, -0.034552522003650665, -0.040059905499219894, -0.002866148677033683, -0.05632425223787626, -0.054935249499976635, 0.0270912554115057, 0.015773357668270666, -0.030497379290560882, -0.01526984324057897, 0.05575870187021792, 0.03547464186946551, 0.0059517137706279755, 0.03754772990942001, -0.018173739314079285, 0.0022628835091988244, -0.008444433410962423, -0.047921221082409225, -0.03472406975924969, -0.018330561462789774, -0.020638077209393185, 0.031545388201872505, -0.0017074913096924622, 0.013456124812364578, 0.02727304957807064, 0.004101555794477463, -0.01185580218831698, -0.006267286837100983, -0.001529717817902565, 0.0031359484419226646, -0.002199500799179077, -0.018874165291587513, 0.013923259607205788, -0.015085491041342417, -0.015528530813753605, 0.017824708328892786, 0.010529029803971449, -0.004396594439943631, 0.00725892869134744, -0.011111370598276457, 0.00809128248753647, -0.01145400945097208, -3.415423755844434e-05, -0.003872456649939219, -0.006368773058056831, -0.0031958228598038354, 0.0018624654427791636, -0.00015802650401989618, 1.811175287356322, 0.6970932203389834, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35000000000000003, 0.0, 0.0, 0.0]",6,0.35,Electricity bill refund of INR 732 approved! Claim now: http://refund-powerMau.in,Rajasthan,student,electricity_utility,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
10c6f495-89bb-4799-bc32-276972e7805b,micro,macro-4,"[-0.09698801338672638, 0.6095449328422546, -0.09009657129645347, -0.25656214654445647, -0.04826650805771351, 0.03150592148303986, 0.03242667093873024, 0.18131109178066254, -0.09214674234390259, -0.03690241128206253, -0.22593380510807037, 0.13234084397554396, -0.0011370480060577393, -0.1600184679031372, -0.01060059443116188, 0.061077564209699634, -0.06939810514450073, 0.013884748518466949, -0.03541797026991844, -0.03524002730846405, -0.07882228791713715, 0.02176969237625599, 0.034893231466412544, -0.03675192147493363, 0.04556286931037903, 0.022268515825271607, -0.02315594032406807, -0.004722499847412109, -0.03165521211922169, 0.006471696868538856, 0.05092892199754715, 0.027282082568854095, -0.009181371703743935, -0.031309937685728075, 0.008040323574095964, 0.004870706796646118, 3.9898604154586795e-05, -0.022677264362573623, -0.020123321563005447, -0.02177952527999878, -0.00838240385055542, 0.003046123683452606, 0.0005875647068023682, -0.002528086304664612, 0.03884237036108971, 0.018352445401251315, 0.028995408862829208, 0.02179933339357376, -0.021788662672042845, -0.024053539708256723, 0.0034465618431568147, 0.023402784764766694, 0.01753208190202713, 0.00614505261182785, -0.008862336724996566, 0.016872244700789452, 0.020172379165887832, -0.021459211036562918, 0.008337727561593056, 0.02113775871694088, 0.02668914571404457, 2.6790425181388854e-06, 0.013584426417946816, 0.02001420930027962, -0.007897619530558586, 0.008571087568998336, 0.002950832527130842, 0.007540971413254738, -0.011711145378649234, -0.015021354705095292, -0.0016950689256191253, 0.012723881378769874, -0.014913065312430262, 0.0054796688258647915, 2.0882965517241385, 0.7719288135593219, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0]",5,0.35,Income Tax: You have pending refund of INR 812. Claim now: http://tax-refund819.in,Haryana,senior_citizen,tax_refund,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
c5328183-8609-49b3-a6aa-532873157d6f,micro,macro-0,"[0.06420600786805153, 0.3422093441088994, -0.11632139484087627, 0.5121103425820669, 0.17732580999533334, 0.13452239086230597, -0.012932720904548963, -0.12689958264430365, -0.024039019520084064, -0.029541642715533573, 0.10951742033163707, -0.06558074057102203, 0.06280296295881271, 0.1493828296661377, 0.04358242452144623, 0.07369969040155411, 0.0805214320619901, -0.05671974333624045, -0.14859825869401297, -0.10488064711292584, -0.06587992732723554, -0.11013187716404597, 0.07250965883334477, -0.1263952391843001, 0.11367807909846306, 0.0450812050451835, -0.030217202380299568, 0.05890661974747976, -0.025217163686951, 0.010556171376568576, -0.10464478159944217, -0.00975142822911342, -0.013309999989966551, -0.0545959435403347, 0.035378277922670044, 0.04382310683528582, -0.017819468397647142, -0.009333923614273468, -0.03181932990749677, 0.019294044623772304, 0.00285333643356959, 0.0012924248973528545, 0.015358028002083302, -0.011668163972596327, 0.001103438747425874, 0.016270983188102644, 0.0180506631731987, 0.02022391806046168, 0.0007028380253662666, -0.018639651748041313, 0.004662892470757167, -0.004422738527258237, -0.016456492245197296, 0.002315215766429901, -0.015408885975678762, 0.014773844741284847, 0.008321714277068773, -0.012301463323334852, 0.006079626502469182, -0.006955696890751521, 0.018763486295938492, -0.006265169475227594, -0.015990292963882286, -0.010821732071538767, 0.0019394517488156755, 0.009835899497071901, 0.012857815017923713, -0.002916066131244103, 0.004303796992947658, 0.0016777763764063518, -0.015043034528692564, -0.004666182833413283, -0.021919965588798124, 0.0035739258552591005, 1.0841379310344832, 0.4133644067796613, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35000000000000003, 0.0, 0.0, 0.0, 0.0]",6,0.35,URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill193.in,Maharashtra,salaried_professional,electricity_utility,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
30727c59-4838-4074-b184-26d93fcb5950,micro,macro-8,"[-0.454098974665006, -0.15024778495232263, -0.05199097221096357, 0.2862174262603124, -0.37647081911563873, 0.05403577660520872, -0.23594258477290472, 0.17523029198249182, 0.2320836385091146, 0.17994484305381775, -0.02958198357373476, -0.22478033602237701, 0.004282835948591431, -0.06760846078395844, 0.21567922830581665, 0.030277139817674954, -0.14318636556466421, 0.02665114899476369, -0.06066606007516384, 0.0243660310904185, 0.015640737488865852, 0.05662060466905435, 0.03321231963733832, 0.08208918571472168, 0.05058534319202105, -0.028538816918929417, 0.00817395964016517, 0.01729007562001546, -0.054230447858572006, -0.016916673785696428, 0.0006931194414695104, -0.002554174823065599, 0.02144507442911466, -0.025329208001494408, 0.003734679271777471, -0.0024350148936112723, 0.008158178611968955, -0.021008725588520367, -0.008416347205638885, 0.0129897507528464, 0.026767576734224956, -0.009208640704552332, -0.01872935052961111, -0.007242897525429726, 0.008353632564345995, 0.01132039570560058, 0.004405430828531583, -0.011132802193363508, 0.0005849103908985853, -0.0073623936623334885, -0.005910469839970271, 0.0022081236044565835, 0.0009031668305397034, -0.005075375239054362, 0.00034220268328984577, -0.009707096653680006, -0.002260075261195501, -0.01859532855451107, 0.00322744840135177, 0.0021517264346281686, -0.005779484286904335, 0.007925191738953194, -0.006303642100344102, 0.010466175386682153, 0.002488252279969553, -0.0015857107937335968, -0.0068425889282176895, 0.0005857367068529129, -0.0030082321415344873, -0.0011138257881005604, -0.0035737709452708564, -0.0032706030954917273, -0.006704454853509863, 0.0005443332095940908, 0.5642816091954023, 0.9642937853107347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35000000000000003, 0.0, 0.0, 0.0]",6,0.35,Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale926.com,Tamil Nadu,student,ecommerce_discount,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
b465e77d-28eb-44a0-b326-351e3e980491,micro,macro-7,"[-0.1491623729467392, -0.3162330210208893, -0.27771455645561216, 0.1688323050737381, 0.4056593358516693, -0.32459919452667235, 0.004051166772842407, -0.03450473323464394, 0.26291406750679014, 0.14537310600280762, -0.2132968932390213, 0.12830786406993866, -0.08383787721395493, 0.003366446867585182, -0.22839972376823425, 0.13692003190517427, -0.1001499354839325, 0.034981781244277955, -0.04090018048882484, -0.014936450868844986, -0.017801912128925325, 0.01576160974800587, -0.006896117329597473, -0.030731844902038574, -0.012258795648813247, -0.06575634628534317, -0.006625079363584518, -0.03427657037973404, -0.025718116015195847, 0.019251688569784164, -0.015692643634974957, 0.009994992427527905, -0.005839464627206326, -0.028046318143606187, -0.011720889620482922, -0.0018150359392166138, 0.010576029308140278, -0.0373119555413723, 0.012336148321628571, -0.011133927106857299, -0.006000590324401855, 0.002942711114883423, 0.022566482424736023, -0.0016334131360054016, -0.010889194905757904, 0.0015858428552746773, -0.009866283088922501, -0.0036597840487957002, 0.017429362609982492, 0.01082673016935587, -0.02420593798160553, 0.006522316113114357, -0.002966044843196869, 0.006591176986694336, -5.4727494716644284e-05, -3.4704431891441344e-05, -0.005850806832313538, 0.007699452340602875, 0.0058037199079990385, -0.010234146565198898, 0.0061067938804626465, 0.009300140477716923, -0.006901028007268906, -0.017150651291012765, 0.0027198441326618194, 0.0038327246904373167, -0.004222211893647909, -0.0011822205036878587, -0.006913555227220059, -0.0056349880993366245, -0.010934708639979362, 0.0012792740017175674, 0.0042487065307796005, -0.0043253786861896515, 0.7426362068965517, 1.0137169491525424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0]",5,0.35,FREE 10GB data for Airtel users! Claim now: http://free-data614.in,Andhra Pradesh,student,telecom_offer,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
21a8d7e7-ebd6-43d0-98fd-e0759dec4306,micro,macro-9,"[-0.06911787912249565, 0.6129706263542175, -0.09770818650722504, 0.0013812676072120667, 0.1394905611872673, 0.06307431161403657, -0.053538740053772925, -0.06946881487965584, 0.0332241415977478, -0.06351843476295471, -0.08960282206535339, -0.04663307517766953, 0.2152324616909027, 0.07312114387750626, -0.035919114202260974, -0.12997346818447114, -0.1037107452750206, -0.03967787995934487, 0.07030788362026215, 0.11127510517835618, 0.08631206899881363, -0.04842673316597938, -0.04005129337310791, 0.0354866586625576, 0.01985045298933983, -0.12690549939870835, 0.030322520062327385, -0.018876276910305023, -0.041030431538820265, 0.013819641480222345, -0.05195529758930206, -0.06112277917563915, 0.004268849454820156, 0.036821345798671246, -0.04786173030734062, -0.024709837138652803, 0.01571529619395733, 0.02327536344528198, 0.005717436969280243, 0.0539625808596611, -0.012973478436470032, 0.011298623681068421, -0.004768248461186886, -0.0424763523042202, -0.03335389494895935, -0.009075983241200448, -0.014112404733896255, 0.034649747610092166, -0.00598247405141592, 0.007019452564418316, 0.022174566984176636, 0.0024038180708885193, -0.028155258297920226, -0.006762990355491638, 0.009240254759788513, 0.005090409144759178, 0.00041888803243637083, -0.007629487290978431, 0.002450479194521904, -0.022626544535160064, -0.005285963043570518, 0.010781978257000446, 0.005586788803339004, -0.007715116813778877, 0.010483075119554996, -0.011861839145421983, -0.0006166123785078526, 0.0013494476675987243, 0.004380294308066368, -0.0027173243463039396, -0.001901651918888092, -0.003727402538061142, -0.005081420391798019, 0.013975837081670762, 1.4409999999999998, 0.39295762711864385, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0]",5,0.35,Electricity bill refund of INR 735 approved! Claim now: http://refund-powerPali.in,Gujarat,general,electricity_utility,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
