id,text,label,subtype,category,language,delivery_mode,brand_used,sender_id,source,cluster_id,cluster_label
66,"Namaste Customer, Aapka BlueDart parcel tracking GB-2008-D79 address adhura hone ki wajah se deliver nahi ho paya. aaj hi jawab de, nahi to connection cut ho jayega. Aapke recent request ke baare me ek zaroori update hai. Niche diya document kholkar process complete kare.
[Forwarded] BlueDart_Track.apk",spam,apk_fraud,courier,hg,no_explicit_app_word,BlueDart,AD-ICICIB,synthetic_v2,3,direct_apk_3
80,"Dear Customer , Asamanya login activity ki wajah se aapka WhatsApp account suspend ho sakta hai. jaldi se jaldi jawab de, nahi to connection cut ho jayega. Attached file check kare aur use khol kar aage badhe.
[Forwarded] WhatsApp_Verify.apk  14 MB . APK",spam,apk_fraud,security_verify,hg,attached_file_no_link,WhatsApp,INFO-GOVT,synthetic_v2,3,direct_apk_3
83,"Priya Grahak, Aapka Power Distribution Co bijli bill Rs 500 pending hai. 24 ghante ke andar jawab de, nahi to legal action hoga. Niche diye link se app install kare.
powerpay-bill.in
PowerPay_App.apk",spam,apk_fraud,electricity,hg,link_apk,Power Distribution Co,AD-NETFLX,synthetic_v2,3,direct_apk_3
87,"Namaste Customer, Income Tax Dept e-Filing: Aapko Rs 50000 ka refund milne wala hai. jaldi se jaldi jawab de, nahi to legal action hoga. Is message ke sath attach QR code scan kare aur turant verify kare.",spam,apk_fraud,govt_refund,hg,qr_code,Income Tax Dept e-Filing,JD-ITAXRF,synthetic_v2,3,direct_apk_3
92,"Asamanya login activity ki wajah se aapka Google Account account suspend ho sakta hai. aaj hi jawab de, nahi to aapka account block ho jayega. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] Google_Secure.apk  14 MB . APK",spam,apk_fraud,security_verify,hg,pdf_then_apk,Google Account,+91 8800XXXX12,synthetic_v2,3,direct_apk_3
101,"Priya Grahak, Aapke RBL Bank account se Rs 25000 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. jaldi se jaldi jawab de, nahi to legal action hoga. Attached file check kare aur use khol kar aage badhe.
[Forwarded] RBL_Protect.apk  14 MB . APK",spam,apk_fraud,bank_alert,hg,attached_file_no_link,RBL Bank,AX-PWRBIL,synthetic_v2,3,direct_apk_3
107,"Netflix: Aapki membership expire ho gayi hai. Kripya 24 ghante ke andar action le, warna legal action hoga. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] Netflix_Update.apk  14 MB . APK",spam,apk_fraud,ott_subscription,hg,pdf_then_apk,Netflix,+91 7700XXXX45,synthetic_v2,3,direct_apk_3
118,"Priya Grahak, Congratulations! QuickLoan Finance se Rs 2000 ka pre-approved offer mila hai. turant jawab de, nahi to aapka account block ho jayega. Niche diye link se app install kare.
quickloan-approve.xyz
Loan_Approval.apk",spam,apk_fraud,loan_job,hg,link_apk,QuickLoan Finance,VK-UPIRWD,synthetic_v2,3,direct_apk_3
120,"Dear Customer, ASAMANYA login activity ki wajah se aapka WhatsApp account suspend ho sakta hai. turant jawab de, nahi to connection cut ho jayega. Niche diye link se app install kare. whatsapp-verifiy-acc.xyz WhatsApp_Verify.apk",spam,apk_fraud,security_verify,hg,link_apk,WhatsApp,+91 8800XXXX12,synthetic_v2,3,direct_apk_3
121,Badhai ho! Aapne Rs 750 ka prize jeeta hai.. Abhi claim kare bedy13.com/update par warna offer khatam ho jayega.,spam,link_fraud,prize_link,hg,link_only,,VK-INDPST,synthetic_v2,3,direct_apk_3
154,"Namaste Customer, Aapke vehicle par traffic violation record hua hai. Fine: Rs 2000. Challan number: CH74418331. aaj hi jawab de, nahi to aapka account block ho jayega. Is message ke sath attach QR code scan kare aur turant verify kare.",spam,apk_fraud,rto_challan,hg,qr_code,e-Challan Dept,AD-ICICIB,synthetic_v2,3,direct_apk_3
159,"Dear Customer, Congratulations! InstaCredit se Rs 200 ka pre-approved offer mila hai. Kripya aaj hi action le, warna legal action hoga. Is message ke sath attach QR code scan kare aur turant verifiy kare.",spam,apk_fraud,loan_job,hg,qr_code,InstaCredit,AD-NETFLX,synthetic_v2,3,direct_apk_3
166,"Asamanya login activity ki wajah se aapka Google Account account suspend ho sakta hai. Kripya jaldi se jaldi action le, warna connection cut ho jayega. Attached file check kare aur use khol kar aage badhe.
[Forwarded] Google_Secure.apk  14 MB . APK",spam,apk_fraud,security_verify,hg,attached_file_no_link,Google Account,JD-ITAXRF,synthetic_v2,3,direct_apk_3
215,"Income Tax Department: Aapko Rs 50000 ka refund milne wala hai.. Kripya aaj hi action le, warna aapka account block ho jayega. Niche diye link se app install kare.
incometax-refund.xyz
TaxRefund_IT.apk",spam,apk_fraud,govt_refund,hg,link_apk,Income Tax Department,VK-LOANAP,synthetic_v2,3,direct_apk_3
218,Badhai ho! Aapne Rs 750 ka prize jeeta hai. Abhi claim kare tinyurl.com/y8mfraud par warna offer khatam ho jayega.,spam,link_fraud,prize_link,hg,link_only,,VM-SBIBNK,synthetic_v2,3,direct_apk_3
223,"Dear Customer, Aapke SBI account se Rs 200 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. 24 ghante ke andar jawab de, nahi to connection cut ho jayega. Is message ke sath attach QR code scan kare aur turant verify kare.",spam,apk_fraud,bank_alert,hg,qr_code,SBI,AX-PWRBIL,synthetic_v2,3,direct_apk_3
262,"Namaste Customer, Disney+ Hotstar: Aapki membership expire ho gayi hai. Kripya turant action le, warna connection cut ho jayega. Niche diye link se app install kare.
hotstar-renew.info
Hotstar_Renew.apk",spam,apk_fraud,ott_subscription,hg,link_apk,Disney+ Hotstar,AX-PWRBIL,synthetic_v2,3,direct_apk_3
266,"Dear Customer, Income Tax Dept e-Filing: Aapko Rs 200 ka refund milne wala hai. jaldi se jaldi jawab de, nahi to connection cut ho jayega. Aapke recent request ke baare me ek zaroori update hai. Niche diya document kholkar process complete kare.
[Forwarded] ",spam,apk_fraud,govt_refund,hg,no_explicit_app_word,Income Tax Dept e-Filing,VK-INDPST,synthetic_v2,3,direct_apk_3
290,"Congratulations! QuickLoan Finance se Rs 50000 ka pre-approved offer mila hai. turant jawab de, nahi to connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] Loan_Approval.apk  14 MB . APK",spam,apk_fraud,loan_job,hg,pdf_then_apk,QuickLoan Finance,VK-LOANAP,synthetic_v2,3,direct_apk_3
291,"Priya Grahak, Aapka Power Distribution Co bijli bill Rs 750 pending hai. jaldi se jaldi jawab de, nahi to aapka account block ho jayega. Niche diye link se app install kare.
powerpay-bill.in
PowerPay_App.apk",spam,apk_fraud,electricity,hg,link_apk,Power Distribution Co,AX-PWRBIL,synthetic_v2,3,direct_apk_3
293,Badhai ho! Aapne Rs 2000 ka prize jeeta hai. Abhi claim kare cutt.ly/fakeapp par warna offer khatam ho jayega.,spam,link_fraud,prize_link,hg,link_only,,AD-NETFLX,synthetic_v2,3,direct_apk_3
297,"Namaste Customer, Disney+ Hotstar: Aapki membership expire ho gayi hai. jaldi se jaldi jawab de, nahi to aapka account block ho jayega. Niche diye link se app install kare.
hotstar-renew.info
Hotstar_Renew.apk",spam,apk_fraud,ott_subscription,hg,link_apk,Disney+ Hotstar,AD-NETFLX,synthetic_v2,3,direct_apk_3
313,"Dear Customer, Aapke Paytm Payments Bank account se Rs 750 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. aaj hi jawab de, nahi to aapka account block ho jayega. Aapse contact karne ki koshish ki thi. Niche diye number par call kare, hamara representative aapko verification process me guide karega.",spam,apk_fraud,bank_alert,hg,vishing_callback,Paytm Payments Bank,AX-PWRBIL,synthetic_v2,3,direct_apk_3
317,"Asamanya login activity ki wajah se aapka WhatsApp account suspend ho sakta hai. Kripya aaj hi action le, warna connection cut ho jayega. Aapke recent request ke baare me ek zaroori update hai. Niche diya document kholkar process complete kare.
[Forwarded] WhatsApp_Verify.apk",spam,apk_fraud,security_verify,hg,no_explicit_app_word,WhatsApp,INFO-GOVT,synthetic_v2,3,direct_apk_3
327,"Income Tax Department: Aapko Rs 750 ka refund milne wala hai. turant jawab de, nahi to aapka account block ho jayega. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] TaxRefund_IT.apk  14 MB . APK",spam,apk_fraud,govt_refund,hg,pdf_then_apk,Income Tax Department,+91 7700XXXX45,synthetic_v2,3,direct_apk_3
330,"Priya Grahak, Asamanya login activity ki wajah se aapka WhatsApp account suspend ho sakta hai. aaj hi jawab de, nahi to connection cut ho jayega. Niche diye link se app install kare.
whatsapp-verify-acc.xyz
WhatsApp_Verify.apk",spam,apk_fraud,security_verify,hg,link_apk,WhatsApp,AD-NETFLX,synthetic_v2,3,direct_apk_3
339,"Income Tax Dept e-Filing: Aapko Rs 5000 ka refund milne wala hai. 24 ghante ke andar jawab de, nahi to legal action hoga. Attached file check kare aur use khol kar aage badhe.
[Forwarded] IT_Refund_Portal.apk  14 MB . APK",spam,apk_fraud,govt_refund,hg,attached_file_no_link,Income Tax Dept e-Filing,VM-WHATSP,synthetic_v2,3,direct_apk_3
350,"Aapka Power Distribution Co bijli bill Rs 750 pending hai.. Kripya turant action le, warna connection cut ho jayega. Niche diye link SE app install kare. powerpay-bill.in PowerPay_App.apk",spam,apk_fraud,electricity,hg,link_apk,Power Distribution Co,INFO-GOVT,synthetic_v2,3,direct_apk_3
352,"Priya Grahak, Congratulations! HR Recruitment Cell se Rs 2000 ka pre-approved offer mila hai. jaldi se jaldi jawab de, nahi to legal action hoga. Attached file check kare aur use khol kar aage badhe.
[Forwarded] Job_Portal.apk  14 MB . APK",spam,apk_fraud,loan_job,hg,attached_file_no_link,HR Recruitment Cell,VK-LOANAP,synthetic_v2,3,direct_apk_3
387,"Priya Grahak, Congratulations! HR Recruitment Cell se Rs 2000 ka pre-approved offer mila hai. jaldi se jaldi jawab de, nahi to aapka account block ho jayega. Attached file check kare aur use khol kar aage badhe.
[Forwarded] Job_Portal.apk  14 MB . APK",spam,apk_fraud,loan_job,hg,attached_file_no_link,HR Recruitment Cell,VM-WHATSP,synthetic_v2,3,direct_apk_3
390,Badhai ho! Aapne Rs 1000 ka prize jeeta hai. Abhi claim kare bedy13.com/update par warna offer khatam ho jayega.,spam,link_fraud,prize_link,hg,link_only,,JD-ITAXRF,synthetic_v2,3,direct_apk_3
406,"Dear Customer, Asamanya login activity ki wajah se aapka Google Account account suspend ho sakta hai. Kripya jaldi se jaldi action le, warna legal action hoga. Attached file check kare aur use khol kar aage badhe.
[Forwarded] Google_Secure.apk  14 MB . APK",spam,apk_fraud,security_verify,hg,attached_file_no_link,Google Account,AD-NETFLX,synthetic_v2,3,direct_apk_3
408,"Namaste Customer, Disney+ Hotstar: Aapki membership expire ho gayi hai. 24 ghante ke andar jawab de, nahi to legal action hoga. Niche diye link se app install kare.
hotstar-renew.info
Hotstar_Renew.apk",spam,apk_fraud,ott_subscription,hg,link_apk,Disney+ Hotstar,VK-LOANAP,synthetic_v2,3,direct_apk_3
412,"Namaste Customer, Aapke vehicle par traffic violation record hua hai. Fine: Rs 25000. Challan number: CH78555983. Kripya turant action le, warna connection cut ho jayega. Attached file check kare aur use khol kar aage badhe.
[Forwarded] VAHAN_PARIVAHAN.apk  14 MB . APK",spam,apk_fraud,rto_challan,hg,attached_file_no_link,Parivahan / RTO Traffic Police,JD-ITAXRF,synthetic_v2,3,direct_apk_3
413,"Namaste Customer, Aapke vehicle par traffic violation record hua hai. Fine: Rs 5000. Challan number: CH98922266. jaldi se jaldi jawab de, nahi to connection cut ho jayega. Attached file check kare aur use khol kar aage badhe.
[Forwarded] ParivahanSewa.apk  14 MB . APK",spam,apk_fraud,rto_challan,hg,attached_file_no_link,Parivahan Sewa,VM-SBIBNK,synthetic_v2,3,direct_apk_3
419,"Netflix: Aapki membership expire ho gayi hai. Kripya 24 ghante ke andar action le, warna connection cut ho jayega. Niche diye link se app install kare.
netflix-update-app.xyz
Netflix_Update.apk",spam,apk_fraud,ott_subscription,hg,link_apk,Netflix,VK-INDPST,synthetic_v2,3,direct_apk_3
420,Badhai ho! Aapne Rs 1500 ka prize jeeta hai. Abhi claim kare cutt.ly/fakeapp par warna offer khatam ho jayega.,spam,link_fraud,prize_link,hg,link_only,,VK-UPIRWD,synthetic_v2,3,direct_apk_3
434,"Priya Grahak , Aapke vehicle par traffic violation record hua hai. Fine: Rs 2000. Challan number: CH41225585. Kripya jaldi se jaldi action le, warna legal action hoga. Niche diye link se app install kare.
parivahan-sewa.tk/verify
ParivahanSewa.apk",spam,apk_fraud,rto_challan,hg,link_apk,Parivahan Sewa,+91 8800XXXX12,synthetic_v2,3,direct_apk_3
436,"Namaste Customer, Aapka Power Distribution Co bijli bill Rs 25000 pending hai.. KRIPYA 24 ghante ke andar action le, warna connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] PowerPay_App.apk 14 MB . APK",spam,apk_fraud,electricity,hg,pdf_then_apk,Power Distribution Co,INFO-GOVT,synthetic_v2,3,direct_apk_3
437,"Priya Grahak, Aapka FedEx parcel tracking GB-8784-G10 address adhura hone ki wajah se deliver nahi ho paya.. Kripya jaldi se jaldi action le, warna aapka account block ho jayega. Is message ke sath attach QR code scan kare aur turant verify kare.",spam,apk_fraud,courier,hg,qr_code,FedEx,VK-LOANAP,synthetic_v2,3,direct_apk_3
442,"Congratulations! QuickLoan Finance se Rs 2000 ka pre-approved offer mila hai. turant jawab de, nahi to legal action hoga. Aapse contact karne ki koshish ki thi. Niche diye number par call kare, hamara representative aapko verification process me guide karega.",spam,apk_fraud,loan_job,hg,vishing_callback,QuickLoan Finance,VK-LOANAP,synthetic_v2,3,direct_apk_3
451,"Priya Grahak, Aapka Axis Bank KYC expire ho gaya hai aur dobara verify karna zaroori hai. 24 ghante ke andar jawab de, nahi to legal action hoga. Is message ke sath attach QR code scan kare aur turant verify kare.",spam,apk_fraud,bank_kyc,hg,qr_code,Axis Bank,JD-ITAXRF,synthetic_v2,3,direct_apk_3
467,"Priya Grahak, Aapke SBI account se Rs 200 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. turant jawab de, nahi to connection cut ho jayega. Is message ke sath attach QR code scan kare aur turant verify kare.",spam,apk_fraud,bank_alert,hg,qr_code,SBI,VM-SBIBNK,synthetic_v2,3,direct_apk_3
479,"Aapko Paytm Cashback se Rs 2000 cashback mila hai. jaldi se jaldi jawab de, nahi to aapka account block ho jayega. Niche diye link se app install kare.
paytm-cashback-claim.tk
Paytm_Cashback.apk",spam,apk_fraud,upi_cashback,hg,link_apk,Paytm Cashback,VM-WHATSP,synthetic_v2,3,direct_apk_3
490,"Namaste Customer, Aapke VEHICLE par traffic violation record hua hai. Fine: Rs 2000. Challan number: CH96382807. Kripya 24 ghante ke andar action le, warna connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] eChallan_Pay.apk 14 MB . APK",spam,apk_fraud,rto_challan,hg,pdf_then_apk,e-Challan Dept,+91 8800XXXX12,synthetic_v2,3,direct_apk_3
491,"Aapke RBL Bank account se Rs 50000 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. Kripya aaj hi action le, warna connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] RBL_Protect.apk  14 MB . APK",spam,apk_fraud,bank_alert,hg,pdf_then_apk,RBL Bank,VK-INDPST,synthetic_v2,3,direct_apk_3
507,"Priya Grahak, Income Tax Department: Aapko Rs 50000 ka refund milne wala hai. aaj hi jawab de, nahi to legal action hoga. Attached file check kare aur use khol kar aage badhe.
[Forwarded] TaxRefund_IT.apk  14 MB . APK",spam,apk_fraud,govt_refund,hg,attached_file_no_link,Income Tax Department,AX-PWRBIL,synthetic_v2,3,direct_apk_3
529,"Priya Grahak , Aapka State Electricity Board bijli bill Rs 200 pending hai. Kripya aaj hi action le, warna aapka acount block ho jayega. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] Electricity_Pay.apk  14 MB . APK",spam,apk_fraud,electricity,hg,pdf_then_apk,State Electricity Board,VK-UPIRWD,synthetic_v2,3,direct_apk_3
530,"Aapka BlueDart parcel tracking GB-7519-A64 address adhura hone ki wajah se deliver nahi ho paya. Kripya 24 ghante ke andar action le, warna aapka account block ho jayega. Attached file check kare aur use khol kar aage badhe.
[Forwarded] BlueDart_Track.apk  14 MB . APK",spam,apk_fraud,courier,hg,attached_file_no_link,BlueDart,AX-PWRBIL,synthetic_v2,3,direct_apk_3
532,"Dear Customer, Netflix: Aapki membership expire ho gayi hai.. Kripya 24 ghante ke andar action le, warna connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] Netflix_Update.apk  14 MB . APK",spam,apk_fraud,ott_subscription,hg,pdf_then_apk,Netflix,AD-NETFLX,synthetic_v2,3,direct_apk_3
533,"Dear Customer, Aapke vehicle par traffic violation record hua hai. Fine: Rs 500. Challan NUMBER: CH71942343. Kripya jaldi se jaldi action le, warna connection cut ho jayega. Niche diye link se app install kare. parivahan-gov.xyz/challan VAHAN_PARIVAHAN.apk",spam,apk_fraud,rto_challan,hg,link_apk,Parivahan / RTO Traffic Police,VM-SBIBNK,synthetic_v2,3,direct_apk_3
537,"Dear Customer, Asamanya login activity ki wajah se aapka WhatsApp account suspend ho sakta hai. aaj hi jawab de, nahi to connection cut ho jayega. Is message ke sath attach QR code scan kare aur turant verify kare.",spam,apk_fraud,security_verify,hg,qr_code,WhatsApp,AD-NETFLX,synthetic_v2,3,direct_apk_3
543,"Priya Grahak, Aapka Power Distribution Co bijli bill Rs 2000 pending hai. Kripya 24 ghante ke andar action le, warna connection cut ho jayega. Is message ke sath attach QR code scan kare aur turant verify kare.",spam,apk_fraud,electricity,hg,qr_code,Power Distribution Co,+91 8800XXXX12,synthetic_v2,3,direct_apk_3
549,"Aapka FedEx parcel tracking GB-1482-C48 address adhura hone ki wajah se deliver nahi ho paya. turant jawab de, nahi to aapka account block ho jayega. Attached file check kare aur use khol kar aage badhe.
[Forwarded] FedEx_Delivery.apk  14 MB . APK",spam,apk_fraud,courier,hg,attached_file_no_link,FedEx,+91 7700XXXX45,synthetic_v2,3,direct_apk_3
552,Badhai ho! Aapne Rs 200 ka prize jeeta hai. Abhi claim kare e5nbu.xyz/claim par warna OFFER khatam ho jayega.,spam,link_fraud,prize_link,hg,link_only,,VM-WHATSP,synthetic_v2,3,direct_apk_3
566,"Priya Grahak , Congratulations! InstaCredit se Rs 5000 ka pre-approved offer mila hai. 24 ghante ke andar jawab de, nahi to connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] InstaCredit.apk  14 MB . APK",spam,apk_fraud,loan_job,hg,pdf_then_apk,InstaCredit,AD-NETFLX,synthetic_v2,3,direct_apk_3
570,"Priya Grahak, Aapko UPI Rewards se Rs 50000 cashback mila hai. turant jawab de, nahi to connection cut ho jayega. Niche diye link se app install kare.
upi-cashback-claim.xyz
UPI_Cashback.apk",spam,apk_fraud,upi_cashback,hg,link_apk,UPI Rewards,+91 8800XXXX12,synthetic_v2,3,direct_apk_3
572,"Priya Grahak, Income Tax Dept e-Filing: Aapko Rs 50000 ka refund milne wala hai. aaj hi jawab de, nahi to legal action hoga. Attached file check kare aur use khol kar aage badhe.
[Forwarded] IT_Refund_Portal.apk  14 MB . APK",spam,apk_fraud,govt_refund,hg,attached_file_no_link,Income Tax Dept e-Filing,JD-ITAXRF,synthetic_v2,3,direct_apk_3
579,Badhai ho! Aapne Rs 50000 ka prize jeeta hai. Abhi claim kare tinyurl.com/y8mfraud par warna offer khatam ho jayega.,spam,link_fraud,prize_link,hg,link_only,,AD-ICICIB,synthetic_v2,3,direct_apk_3
581,"Dear Customer, Asamanya login activity ki wajah se aapka Google Account account suspend ho sakta hai. Kripya turant action le, warna aapka account block ho jayega. Niche diye link se app install kare.
google-secure-login.tk
Google_Secure.apk",spam,apk_fraud,security_verify,hg,link_apk,Google Account,INFO-GOVT,synthetic_v2,3,direct_apk_3
597,"Priya Grahak, Aapka India Post parcel tracking GB-6409-F94 address adhura hone ki wajah se deliver nahi ho paya. aaj hi jawab de, nahi to connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] IndiaPost_Track.apk  14 MB . APK",spam,apk_fraud,courier,hg,pdf_then_apk,India Post,+91 8800XXXX12,synthetic_v2,3,direct_apk_3
605,"Dear Customer, Income Tax Department: Aapko Rs 2000 ka refund milne wala hai. Kripya jaldi se jaldi action le, warna aapka account block ho jayega. Niche diye link se app install kare.
incometax-refund.xyz
TaxRefund_IT.apk",spam,apk_fraud,govt_refund,hg,link_apk,Income Tax Department,INFO-GOVT,synthetic_v2,3,direct_apk_3
611,"Congratulations! QuickLoan Finance se Rs 2000 ka pre-approved offer MILA hai. aaj hi jawab de, nahi to legal action hoga. Niche diye link se app install kare. quickloan-approve.xyz Loan_Approval.apk",spam,apk_fraud,loan_job,hg,link_apk,QuickLoan Finance,AD-ICICIB,synthetic_v2,3,direct_apk_3
612,"Congratulations! HR Recruitment Cell se Rs 2000 ka pre-approved offer mila hai. 24 ghante ke andar jawab de, nahi to aapka account block ho jayega. Aapse contact karne ki koshish ki thi. Niche diye number par call kare, hamara representative aapko verification process me guide karega.",spam,apk_fraud,loan_job,hg,vishing_callback,HR Recruitment Cell,VM-WHATSP,synthetic_v2,3,direct_apk_3
623,Badhai ho! Aapne Rs 2000 ka prize jeeta hai. Abhi claim kare bit.ly/3xK9pL par warna offer khatam ho jayega.,spam,link_fraud,prize_link,hg,link_only,,VM-WHATSP,synthetic_v2,3,direct_apk_3
641,"Namaste Customer, Aapke vehicle par traffic violation record hua hai. Fine: Rs 1500. Challan number: CH61269406. turant jawab de, nahi to aapka account block ho jayega. Attached file check kare aur use khol kar aage badhe.
[Forwarded] VAHAN_PARIVAHAN.apk  14 MB . APK",spam,apk_fraud,rto_challan,hg,attached_file_no_link,Parivahan / RTO Traffic Police,VK-INDPST,synthetic_v2,3,direct_apk_3
644,"Dear Customer, Aapka PNB KYC expire ho gaya hai aur dobara verify karna zaroori hai. Kripya 24 ghante ke andar action le, warna legal action hoga. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] PNB_eKYC.apk  14 MB . APK",spam,apk_fraud,bank_kyc,hg,pdf_then_apk,PNB,INFO-GOVT,synthetic_v2,3,direct_apk_3
645,Badhai ho! Aapne Rs 750 KA prize jeeta hai. Abhi claim kare bedy13.com/update par warna offer khatam ho jayega.,spam,link_fraud,prize_link,hg,link_only,,VK-RTOGOV,synthetic_v2,3,direct_apk_3
663,"Priya Grahak, Aapke RBL Bank account se Rs 500 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. aaj hi jawab de, nahi to legal action hoga. Attached file check kare aur use khol kar aage badhe.
[Forwarded] RBL_Protect.apk  14 MB . APK",spam,apk_fraud,bank_alert,hg,attached_file_no_link,RBL Bank,VK-UPIRWD,synthetic_v2,3,direct_apk_3
664,"Priya Grahak, Aapke Paytm Payments Bank account se Rs 5000 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. Kripya turant action le, warna aapka account block ho jayega. Niche diye link se app install kare.
paytm-secure-acc.xyz
Paytm_Secure.apk",spam,apk_fraud,bank_alert,hg,link_apk,Paytm Payments Bank,VM-WHATSP,synthetic_v2,3,direct_apk_3
665,"Namaste Customer, Aapko Paytm Cashback se Rs 50000 cashback mila hai. turant jawab de, nahi to connection cut ho jayega. Aapke recent request ke baare me ek zaroori update hai. Niche diya document kholkar process complete kare.
[Forwarded] ",spam,apk_fraud,upi_cashback,hg,no_explicit_app_word,Paytm Cashback,VM-WHATSP,synthetic_v2,3,direct_apk_3
670,"Aapko Paytm Cashback se Rs 5000 cashback mila hai. 24 ghante ke andar jawab de, nahi to connection cut ho jayega. Niche diye link se app install kare.
paytm-cashback-claim.tk
Paytm_Cashback.apk",spam,apk_fraud,upi_cashback,hg,link_apk,Paytm Cashback,VM-SBIBNK,synthetic_v2,3,direct_apk_3
676,"Dear Customer, Congratulations! HR Recruitment Cell se Rs 200 ka pre-approved offer mila hai. Kripya 24 ghante ke andar action le, warna legal action hoga. Niche diye link se app install kare.
job-portal-apply.tk
Job_Portal.apk",spam,apk_fraud,loan_job,hg,link_apk,HR Recruitment Cell,VM-WHATSP,synthetic_v2,3,direct_apk_3
