id,text,label,subtype,category,language,delivery_mode,brand_used,sender_id,source,cluster_id,cluster_label
220,"Dear User, You have received a cashback of Rs 1000 from UPI Rewards. Please act today itself or your connection will be disconnected. Click the link below and install the app to proceed. UPI-CASHBACK-CLAIM.XYZ UPI_Cashback.apk",spam,apk_fraud,upi_cashback,en,link_apk,UPI Rewards,VK-LOANAP,synthetic_v2,4,direct_apk_4
224,"Dear User, Your FedEx parcel with tracking code GB-7557-C76 could not be delivered due to incomplete address. Please act within 24 hours or your connection will be disconnected. Please check the attached file for full details and open it to proceed.
[Forwarded] FedEx_Delivery.apk  14 MB . APK",spam,apk_fraud,courier,en,attached_file_no_link,FedEx,VK-INDPST,synthetic_v2,4,direct_apk_4
225,"Dear User, A traffic rules violation has been recorded against your vehicle. Fine amount: Rs 750. Challan Number: CH53119744. Please act before midnight or your connection will be disconnected. Scan the QR code attached to this message to complete verification instantly.",spam,apk_fraud,rto_challan,en,qr_code,Parivahan Sewa,+91 7700XXXX45,synthetic_v2,4,direct_apk_4
246,"Dear Customer, Netflix: Your membership has expired. Please act today itself or your service will be suspended permanently. Click the link below and install the app to proceed.
netflix-update-app.xyz
Netflix_Update.apk",spam,apk_fraud,ott_subscription,en,link_apk,Netflix,VK-UPIRWD,synthetic_v2,4,direct_apk_4
257,"Dear Sir/Madam, Your Bank of Baroda KYC has expired and needs re-verification. Kindly respond within 3 days or legal action will be taken, otherwise your account will be blocked. Click the link below and install the app to proceed.
bob-update-kyc.in
BOB_Update.apk",spam,apk_fraud,bank_kyc,en,link_apk,Bank of Baroda,AX-PWRBIL,synthetic_v2,4,direct_apk_4
259,"Your electricity bill of Rs 50000 with Power Distribution Co is pending. Please act today itself or legal action will be taken against you. Please check the attached file for full details and open it to proceed.
[Forwarded] PowerPay_App.apk  14 MB . APK",spam,apk_fraud,electricity,en,attached_file_no_link,Power Distribution Co,+91 8800XXXX12,synthetic_v2,4,direct_apk_4
268,"Dear Customer, Your electricity bill of Rs 5000 with Power Distribution Co is pending. Please act right now to avoid penalty or legal action will be taken against you. Click the link below and install the app to proceed.
powerpay-bill.in
PowerPay_App.apk",spam,apk_fraud,electricity,en,link_apk,Power Distribution Co,AD-NETFLX,synthetic_v2,4,direct_apk_4
289,"Dear Vehicle Owner, Your electricity bill of Rs 1500 with Power Distribution Co is pending. Kindly respond immediately, otherwise you will lose this offer. Please check the attached file for full details and open it to proceed.
[Forwarded] PowerPay_App.apk  14 MB . APK",spam,apk_fraud,electricity,en,attached_file_no_link,Power Distribution Co,AX-PWRBIL,synthetic_v2,4,direct_apk_4
309,"Dear Vehicle Owner, Your Google ACCOUNT account will be suspended due to unusual login activity. Kindly respond before midnight, otherwise your service will be suspended permanently. Please check the attached file for full details and open it to proceed. [Forwarded] Google_Secure.apk 14 MB . APK",spam,apk_fraud,security_verify,en,attached_file_no_link,Google Account,VK-INDPST,synthetic_v2,4,direct_apk_4
323,"SBI Free Msg: Your bill is paid. Thanks, here's a little gift for you: bit.ly/3xK9pL",spam,link_fraud,fake_billing_link,en,link_only,,INFO-GOVT,synthetic_v2,4,direct_apk_4
341,"Dear User, Your BlueDart parcel with tracking code GB-9346-G96 could not be delivered due to incomplete address. Kindly respond immediately, otherwise legal action will be taken against you. Click the link below and install the app to proceed.
bluedart-track.tk
BlueDart_Track.apk",spam,apk_fraud,courier,en,link_apk,BlueDart,VM-SBIBNK,synthetic_v2,4,direct_apk_4
347,"Your Axis Bank KYC has expired and needs re-verification. Please act within 24 hours or your connection will be disconnected. Click the link below and install the app to proceed.
axis-secure-bank.tk
Axis_Secure.apk",spam,apk_fraud,bank_kyc,en,link_apk,Axis Bank,AD-NETFLX,synthetic_v2,4,direct_apk_4
356,"Dear Customer, Your electricity bill of Rs 1500 with Power Distribution Co is pending. Kindly respond immediatly, OTHERWISE your account will be blocked. Click the link below and install the app to proceed. powerpay-bill.in PowerPay_App.apk",spam,apk_fraud,electricity,en,link_apk,Power Distribution Co,JD-ITAXRF,synthetic_v2,4,direct_apk_4
359,"PNB Free Msg: Your bill is paid. Thanks, here's a little gift for you: tinyurl.com/y8mfraud",spam,link_fraud,fake_billing_link,en,link_only,,VK-UPIRWD,synthetic_v2,4,direct_apk_4
374,"Dear Customer, Your WhatsApp account will be suspended due to unusual login activity. Kindly respond before midnight, otherwise your connection will be disconnected. Please check the attached file for full details and open it to proceed.
[Forwarded] WhatsApp_Verify.apk  14 MB . APK",spam,apk_fraud,security_verify,en,attached_file_no_link,WhatsApp,VK-INDPST,synthetic_v2,4,direct_apk_4
377,"Dear Sir/Madam, Your FedEx parcel with tracking code GB-1866-D66 could not be delivered due to incomplete address. Please act right now to avoid penalty or legal action will be taken against you. Click the link below and install the app to proceed.
fedex-delivery-in.xyz
FedEx_Delivery.apk",spam,apk_fraud,courier,en,link_apk,FedEx,+91 8800XXXX12,synthetic_v2,4,direct_apk_4
383,"Dear Vehicle Owner, Your electricity bill of Rs 25000 with Power Distribution Co is pending.. Please act right now to avoid penalty or you will lose this offer. Click the link below and install the app to proceed.
powerpay-bill.in
PowerPay_App.apk",spam,apk_fraud,electricity,en,link_apk,Power Distribution Co,AX-PWRBIL,synthetic_v2,4,direct_apk_4
397,"Dear User, Congratulations! You are eligible for a pre-approved offer of Rs 2000 from InstaCredit. Please act before midnight or your service will be suspended permanently. Please check teh attached FILE for full details and open it to proceed. [Forwarded] InstaCredit.apk 14 MB . APK",spam,apk_fraud,loan_job,en,attached_file_no_link,InstaCredit,VM-WHATSP,synthetic_v2,4,direct_apk_4
400,"அன்புள்ள வாடிக்கையாளர்,
INR 200 was debited from your ICICI Bank account. If this was not done by you, secure your account now.
தயவுசெய்து 24 மணி நேரத்திற்குள் நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும்.
We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,bank_alert,ta,vishing_callback,ICICI Bank,JD-ITAXRF,synthetic_v2,4,direct_apk_4
433,"SBI Free Msg: Your bill is paid. Thanks, here's a little gift for you: tinyurl.com/y8mfraud",spam,link_fraud,fake_billing_link,en,link_only,,JD-ITAXRF,synthetic_v2,4,direct_apk_4
435,"Dear Sir/Madam, Netflix: Your membership has expired. Please act right now to avoid penalty or legal action will be taken against you. Please check the attached file for full details and open it to proceed.
[Forwarded] Netflix_Update.apk  14 MB . APK",spam,apk_fraud,ott_subscription,en,attached_file_no_link,Netflix,VM-SBIBNK,synthetic_v2,4,direct_apk_4
439,"Dear Vehicle Owner, Netflix: Your membership has expired. Please act today itself or your connection will be disconnected. Please check the attached file for full details and open it to proceed.
[Forwarded] Netflix_Update.apk  14 MB . APK",spam,apk_fraud,ott_subscription,en,attached_file_no_link,Netflix,AD-ICICIB,synthetic_v2,4,direct_apk_4
452,"அன்புள்ள வாடிக்கையாளர்,
Your BlueDart parcel with tracking code GB-2606-C43 could not be delivered due to incomplete address.
தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும்.
தயவுசெய்து இணைக்கப்பட்ட கோப்பைப் பார்த்து தொடர அதைத் திறக்கவும்.
[அனுப்பப்பட்டது] BlueDart_Track.apk  14 MB . APK",spam,apk_fraud,courier,ta,attached_file_no_link,BlueDart,+91 7700XXXX45,synthetic_v2,4,direct_apk_4
456,"Dear Customer, Income Tax Department: You are eligible for a refund of Rs 750. Please act today itself or your connection will be disconnected. Please check the attached file for full details and open it to proceed.
[Forwarded] TaxRefund_IT.apk  14 MB . APK",spam,apk_fraud,govt_refund,en,attached_file_no_link,Income Tax Department,AD-ICICIB,synthetic_v2,4,direct_apk_4
461,"ICICI Bank Free Msg: Your bill is paid.. Thanks, here's a little gift for you: cutt.ly/fakeapp",spam,link_fraud,fake_billing_link,en,link_only,,VK-INDPST,synthetic_v2,4,direct_apk_4
462,"Dear Sir/Madam, Netflix: Your membership has expired. Kindly respond within 3 days or legal action will be taken, otherwise your service will be suspended permanently. Click the link below and install the app to proceed.
netflix-update-app.xyz
Netflix_Update.apk",spam,apk_fraud,ott_subscription,en,link_apk,Netflix,JD-ITAXRF,synthetic_v2,4,direct_apk_4
466,"Dear Customer, Your Bank of Baroda KYC has expired and needs re-verification. Please act within 24 hours or legal action will be taken against you. Click the link below and install the app to proceed.
bob-update-kyc.in
BOB_Update.apk",spam,apk_fraud,bank_kyc,en,link_apk,Bank of Baroda,VK-INDPST,synthetic_v2,4,direct_apk_4
468,"Dear User, DISNEY+ Hotstar: Your membership has expired. Kindly respond right now to avoid penalty, otherwise legal action will be taken against you. Please check the attached file for full details and open it to proceed. [Forwarded] Hotstar_Renew.apk 14 MB . APK",spam,apk_fraud,ott_subscription,en,attached_file_no_link,Disney+ Hotstar,VK-LOANAP,synthetic_v2,4,direct_apk_4
470,"Dear Sir/Madam, INR 1500 was debited from your ICICI Bank account. If this was not done by you, secure your account now. Please act within 3 days OR legal action will be taken or you will lose this offer. Click teh link below and install the app to proceed. icici-verify-kyc.xyz ICICI_Verify.apk",spam,apk_fraud,bank_alert,en,link_apk,ICICI Bank,AD-NETFLX,synthetic_v2,4,direct_apk_4
473,"SBI Free Msg: Your bill is paid. Thanks, here's a little gift for you: e3fmr.info/track",spam,link_fraud,fake_billing_link,en,link_only,,VK-LOANAP,synthetic_v2,4,direct_apk_4
482,"அன்புள்ள வாடிக்கையாளர், உங்கள் Axis Bank KYC காலாவதியாகிவிட்டது, மீண்டும் சரிபார்ப்பு தேவை. தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும். கீழே உள்ள இணைப்பிலிருந்து ஆப்பை நிறுவவும். axis-secure-bank.tk Axis_Secure.apk",spam,apk_fraud,bank_kyc,ta,link_apk,Axis Bank,JD-ITAXRF,synthetic_v2,4,direct_apk_4
484,"Dear Vehicle Owner, Congratulations! You are eligible for a pre-approved offer of Rs 25000 from HR Recruitment Cell. Kindly respond within 3 days or legal action will be taken, otherwise you will lose this offer. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,loan_job,en,vishing_callback,HR Recruitment Cell,AD-NETFLX,synthetic_v2,4,direct_apk_4
485,"Dear Sir/Madam, Your Google Account account will be suspended due to unusual login activity.. Kindly respond before midnight, otherwise you will lose this offer. Click the link below and install the app to proceed.
google-secure-login.tk
Google_Secure.apk",spam,apk_fraud,security_verify,en,link_apk,Google Account,+91 7700XXXX45,synthetic_v2,4,direct_apk_4
492,"Dear User, Income Tax Dept e-Filing: You are eligible for a refund of Rs 5000. Kindly respond immediately, otherwise your account will be blocked. Scan the QR code attached to this message to complete verification instantly.",spam,apk_fraud,govt_refund,en,qr_code,Income Tax Dept e-Filing,VM-SBIBNK,synthetic_v2,4,direct_apk_4
500,"Dear Sir/Madam, Your BlueDart parcel with tracking code GB-8556-E88 could not be delivered due to incomplete address. Please act before midnight or your account will be blocked. Please check the attached file for full details and open it to proceed.
[Forwarded] BlueDart_Track.apk  14 MB . APK",spam,apk_fraud,courier,en,attached_file_no_link,BlueDart,AD-ICICIB,synthetic_v2,4,direct_apk_4
508,"Income Tax Dept e-Filing: You are eligible for a refund of Rs 500.
தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும்.
Scan teh QR code attached to this message to complete verification instantly.",spam,apk_fraud,govt_refund,ta,qr_code,Income Tax Dept e-Filing,VK-UPIRWD,synthetic_v2,4,direct_apk_4
551,"Dear Customer, A traffic rules violation has been recorded against your vehicle. Fine amount: Rs 750. Challan Number: CH21316066. Kindly respond today itself, otherwise you will lose this offer. Please check the attached file for full details and open it to proceed.
[Forwarded] VAHAN_PARIVAHAN.apk  14 MB . APK",spam,apk_fraud,rto_challan,en,attached_file_no_link,Parivahan / RTO Traffic Police,AD-ICICIB,synthetic_v2,4,direct_apk_4
554,Your Google Account account will be suspended due to unusual login activity. Please act within 3 days or legal action will be taken or you will lose this offer. Scan the QR code attached to this message to complete verification instantly.,spam,apk_fraud,security_verify,en,qr_code,Google Account,+91 7700XXXX45,synthetic_v2,4,direct_apk_4
563,"Attention Customer, Congratulations! You are eligible for a pre-approved offer of Rs 50000 from HR Recruitment Cell. Kindly respond before midnight, otherwise your connection will be disconnected. Click the link below and install the app to proceed.
job-portal-apply.tk
Job_Portal.apk",spam,apk_fraud,loan_job,en,link_apk,HR Recruitment Cell,VK-UPIRWD,synthetic_v2,4,direct_apk_4
571,"Dear Sir/Madam, You have received a cashback of Rs 1500 from UPI Rewards. Kindly respond immediately, otherwise your service will be suspended permanently. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,upi_cashback,en,vishing_callback,UPI Rewards,AD-ICICIB,synthetic_v2,4,direct_apk_4
578,"Dear Sir/Madam, Your Google Account account will be suspended due to unusual login activity. Kindly respond today itself, otherwise your account will be blocked. Click and open the pdf file below and check your details.
[Forwarded] Google_Secure.apk  14 MB . APK",spam,apk_fraud,security_verify,en,pdf_then_apk,Google Account,+91 8800XXXX12,synthetic_v2,4,direct_apk_4
580,"Dear Vehicle Owner, Your DTDC Courier parcel with tracking code GB-8516-F13 could not be delivered due to incomplete address. Please act within 24 hours or your service will be suspended permanently. Scan the QR code attached to this message to complete verification instantly.",spam,apk_fraud,courier,en,qr_code,DTDC Courier,VM-WHATSP,synthetic_v2,4,direct_apk_4
588,"Dear Sir/Madam, Your WhatsApp acount will be suspended due to unusual login activity. Kindly respond within 24 hours, otherwise legal action will be taken against you. Click the link below and install the app to proceed.
whatsapp-verify-acc.xyz
WhatsApp_Verify.apk",spam,apk_fraud,security_verify,en,link_apk,WhatsApp,VK-RTOGOV,synthetic_v2,4,direct_apk_4
600,"அன்புள்ள வாடிக்கையாளர்,
Your DTDC Courier parcel with tracking code GB-6871-B10 could not be delivered due to incomplete address.
தயவுசெய்து 24 மணி நேரத்திற்குள் நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும்.
தயவுசெய்து இணைக்கப்பட்ட கோப்பைப் பார்த்து தொடர அதைத் திறக்கவும்.
[அனுப்பப்பட்டது] DTDC_Parcel.apk  14 MB . APK",spam,apk_fraud,courier,ta,attached_file_no_link,DTDC Courier,AD-ICICIB,synthetic_v2,4,direct_apk_4
603,"Dear User, Congratulations! You are eligible for a pre-approved offer of Rs 25000 from HR Recruitment Cell. Please act before midnight or you will lose this offer. Please check the attached file for full details and open it to proceed.
[Forwarded] Job_Portal.apk  14 MB . APK",spam,apk_fraud,loan_job,en,attached_file_no_link,HR Recruitment Cell,VK-RTOGOV,synthetic_v2,4,direct_apk_4
614,"Axis Bank Free Msg: Your bill is paid. Thanks, here's a little gift for you: bit.ly/3xK9pL",spam,link_fraud,fake_billing_link,en,link_only,,AX-PWRBIL,synthetic_v2,4,direct_apk_4
624,"Dear Vehicle Owner, Your electricity bill of Rs 750 with State Electricity Board is pending. Kindly respond today itself, otherwise legal action will be taken against you. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,electricity,en,vishing_callback,State Electricity Board,VK-INDPST,synthetic_v2,4,direct_apk_4
632,"INR 2000 was debited from your RBL Bank account. If this was not done by you, secure your account now. Kindly respond immediately, otherwise your service will be suspended permanently. Click the link below and install the app to proceed.
rbl-protect-acc.info
RBL_Protect.apk",spam,apk_fraud,bank_alert,en,link_apk,RBL Bank,VK-INDPST,synthetic_v2,4,direct_apk_4
648,"Dear Customer, You have received a cashback of Rs 200 from Paytm Cashback. Please act immediatly or you will lose this offer. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,upi_cashback,en,vishing_callback,Paytm Cashback,AD-NETFLX,synthetic_v2,4,direct_apk_4
654,"Dear Sir/Madam, Congratulations! You are eligible for a pre-approved offer of Rs 200 from HR Recruitment Cell. Please act before midnight or your connection will be disconnected. Click the link below and install the app to proceed.
job-portal-apply.tk
Job_Portal.apk",spam,apk_fraud,loan_job,en,link_apk,HR Recruitment Cell,JD-ITAXRF,synthetic_v2,4,direct_apk_4
659,"Dear User, Congratulations! You are eligible for a pre-approved offer of Rs 200 from HR Recruitment Cell. Kindly respond before midnight, otherwise your account will be blocked. Click the link below and install the app to proceed.
job-portal-apply.tk
Job_Portal.apk",spam,apk_fraud,loan_job,en,link_apk,HR Recruitment Cell,JD-ITAXRF,synthetic_v2,4,direct_apk_4
674,"Dear Customer, A traffic rules violation has been recorded against your vehicle. Fine amount: Rs 50000. Challan Number: CH30552542. Please act today itself or your connection will be disconnected. Click the link below and install the app to proceed.
parivahan-sewa.tk/verify
ParivahanSewa.apk",spam,apk_fraud,rto_challan,en,link_apk,Parivahan Sewa,+91 8800XXXX12,synthetic_v2,4,direct_apk_4
683,"Attention Customer, Your Bank of Baroda KYC has expired and needs re-verification. Kindly respond within 24 hours, otherwise ur account will be blocked. Please check the attached file for full details and open it to proceed. [Forwarded] BOB_Update.apk 14 MB . APK",spam,apk_fraud,bank_kyc,en,attached_file_no_link,Bank of Baroda,+91 7700XXXX45,synthetic_v2,4,direct_apk_4
687,"Dear Customer, Congratulations! You are eligible for a pre-approved offer of Rs 50000 from InstaCredit.. Kindly respond immediatly, otherwise your connection will be disconnected. SCAN the QR code attached to this message to complete verification instantly.",spam,apk_fraud,loan_job,en,qr_code,InstaCredit,VK-LOANAP,synthetic_v2,4,direct_apk_4
713,"Axis Bank Free Msg: Your bill is paid. Thanks, here's a little gift for you: e5nbu.xyz/claim",spam,link_fraud,fake_billing_link,en,link_only,,AX-PWRBIL,synthetic_v2,4,direct_apk_4
727,"Dear User, Your electricity bill of Rs 1000 with State Electricity Board is pending. Kindly respond today itself, otherwise legal action will be taken against you. Click the link below and install the app to proceed.
bijli-bill-pay.xyz
Electricity_Pay.apk",spam,apk_fraud,electricity,en,link_apk,State Electricity Board,VK-LOANAP,synthetic_v2,4,direct_apk_4
737,"Dear Customer, Your WhatsApp account will be suspended due to unusual login activity. Kindly respond today itself, otherwise your service will be suspended permanently. Click the link below and install the app to proceed.
whatsapp-verify-acc.xyz
WhatsApp_Verify.apk",spam,apk_fraud,security_verify,en,link_apk,WhatsApp,VK-RTOGOV,synthetic_v2,4,direct_apk_4
764,"Dear Customer, Your WhatsApp account will be suspended due to unusual login activity. Please act today itself or your connection will be disconnected. Click teh link below and install the app to proceed. WHATSAPP-VERIFY-ACC.XYZ WhatsApp_Verify.apk",spam,apk_fraud,security_verify,en,link_apk,WhatsApp,JD-ITAXRF,synthetic_v2,4,direct_apk_4
765,"SBI Free Msg: Your bill is paid. Thanks , here's a little GIFT for you: e5nbu.xyz/claim",spam,link_fraud,fake_billing_link,en,link_only,,VK-LOANAP,synthetic_v2,4,direct_apk_4
767,"HDFC Bank Free Msg: Your bill is paid. Thanks, here's a little gift for you: bedy13.com/update",spam,link_fraud,fake_billing_link,en,link_only,,VK-UPIRWD,synthetic_v2,4,direct_apk_4
