id,text,label,subtype,category,language,delivery_mode,brand_used,sender_id,source,cluster_id,cluster_label
480,"আপনার FedEx পার্সেল ট্র্যাকিং কোড GB-6253-D48 অসম্পূর্ণ ঠিকানার কারণে ডেলিভার করা যায়নি।
অনুগ্রহ করে ২৪ ঘন্টার মধ্যে ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
এই বার্তার সাথে সংযুক্ত কিউআর কোডটি স্ক্যান করুন এবং অবিলম্বে যাচাই করুন।",spam,apk_fraud,courier,bn,qr_code,FedEx,JD-ITAXRF,synthetic_v2,4,delivery_parcel_fraud
498,"Hello Pooja, your FEDEX package with tracking code GB-8564-C76 is waiting for you to set delivery preferences: e3fmr.info/track",spam,link_fraud,fake_delivery_link,en,link_only,,VK-INDPST,synthetic_v2,4,delivery_parcel_fraud
527,"Hello Suresh, your FEDEX package with tracking code GB-5895-B54 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,VM-WHATSP,synthetic_v2,4,delivery_parcel_fraud
553,"Hello Anjali, your FEDEX package with tracking code GB-7931-H30 is waiting for you to set delivery preferences: bit.ly/3xK9pL",spam,link_fraud,fake_delivery_link,en,link_only,,VK-UPIRWD,synthetic_v2,4,delivery_parcel_fraud
577,"Hello Priya, UR FEDEX package with tracking code GB-8881-E31 is waiting for you to set delivery preferences: bit.ly/3xK9pL",spam,link_fraud,fake_delivery_link,en,link_only,,AD-ICICIB,synthetic_v2,4,delivery_parcel_fraud
601,"Hello Kavita, your FEDEX package with tracking code GB-9162-C48 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,AD-NETFLX,synthetic_v2,4,delivery_parcel_fraud
608,"Hello Anjali, your FEDEX package with tracking code GB-1861-B11 is waiting for you to set delivery preferences: e5nbu.xyz/claim",spam,link_fraud,fake_delivery_link,en,link_only,,JD-ITAXRF,synthetic_v2,4,delivery_parcel_fraud
638,"Hello Suresh, your FEDEX package with tracking code GB-9542-F74 is waiting for you to set delivery preferences: bedy13.com/update",spam,link_fraud,fake_delivery_link,en,link_only,,INFO-GOVT,synthetic_v2,4,delivery_parcel_fraud
692,"Hello Kavita, your FEDEX package with tracking code GB-9329-G67 is waiting for you to set delivery preferences: e3fmr.info/track",spam,link_fraud,fake_delivery_link,en,link_only,,+91 8800XXXX12,synthetic_v2,4,delivery_parcel_fraud
695,"Hello Suresh, your FEDEX package with tracking code GB-3285-H34 is waiting for you to set delivery preferences: e3fmr.info/track",spam,link_fraud,fake_delivery_link,en,link_only,,VM-SBIBNK,synthetic_v2,4,delivery_parcel_fraud
741,"Hello Rajesh, your FEDEX package with tracking code GB-5160-C54 is waiting for you to set delivery preferences: e5nbu.xyz/claim",spam,link_fraud,fake_delivery_link,en,link_only,,AD-ICICIB,synthetic_v2,4,delivery_parcel_fraud
742,"Hello Pooja, your FEDEX package with tracking code GB-1883-A36 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,JD-ITAXRF,synthetic_v2,4,delivery_parcel_fraud
779,"Hello Anjali, your FEDEX package with tracking code GB-9569-G55 is waiting for you to set delivery preferences: bit.ly/3xK9pL",spam,link_fraud,fake_delivery_link,en,link_only,,AD-ICICIB,synthetic_v2,4,delivery_parcel_fraud
804,"Hello Pooja, your FEDEX package with tracking code GB-8568-A18 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
848,"Hello Manoj, your FEDEX package with tracking code GB-5760-F18 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,JD-ITAXRF,synthetic_v2,4,delivery_parcel_fraud
856,"Hello Priya, your FEDEX package with tracking code GB-6556-E24 is waiting for you to set delivery preferences: bedy13.com/update",spam,link_fraud,fake_delivery_link,en,link_only,,AD-NETFLX,synthetic_v2,4,delivery_parcel_fraud
889,"Hello Suresh, your FEDEX package with tracking code GB-9837-C82 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
914,"Hello Manoj, your FEDEX package with tracking code GB-8105-G11 is waiting for you to set delivery preferences: e3fmr.info/track",spam,link_fraud,fake_delivery_link,en,link_only,,VM-SBIBNK,synthetic_v2,4,delivery_parcel_fraud
918,"Hello Vikram, your FEDEX package with tracking code GB-6649-B49 is waiting for you to set delivery preferences: e3fmr.info/track",spam,link_fraud,fake_delivery_link,en,link_only,,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
955,"Hello Vikram, your FEDEX package with tracking code GB-7511-G10 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,VK-RTOGOV,synthetic_v2,4,delivery_parcel_fraud
962,"Hello Pooja, UR FEDEX package with tracking code GB-5635-A72 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,AD-NETFLX,synthetic_v2,4,delivery_parcel_fraud
999,"Hello Rajesh, your FEDEX package with tracking code GB-2515-A13 is waiting for you to set delivery preferences: e3fmr.info/track",spam,link_fraud,fake_delivery_link,en,link_only,,AD-ICICIB,synthetic_v2,4,delivery_parcel_fraud
1018,"Hello Rajesh, your FEDEX package with tracking code GB-1348-A29 is waiting for you to set delivery preferences: bit.ly/3xK9pL",spam,link_fraud,fake_delivery_link,en,link_only,,VM-SBIBNK,synthetic_v2,4,delivery_parcel_fraud
1035,"Hello Pooja, your FEDEX package with tracking code GB-4033-A75 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,VK-LOANAP,synthetic_v2,4,delivery_parcel_fraud
1048,"Hello Pooja, your FEDEX package with tracking code GB-9185-D42 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,JD-ITAXRF,synthetic_v2,4,delivery_parcel_fraud
1154,"Hello Amit, your FEDEX package with tracking code GB-4865-E51 is waiting for you to set delivery preferences: cutt..ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,AD-ICICIB,synthetic_v2,4,delivery_parcel_fraud
1155,"Hello Kavita, your FEDEX package with TRACKING code GB-5028-F43 is waiting for you to set delivery preferences: bit.ly/3xK9pL",spam,link_fraud,fake_delivery_link,en,link_only,,VK-RTOGOV,synthetic_v2,4,delivery_parcel_fraud
1177,"Hello Pooja, your FEDEX package with tracking code GB-3065-E23 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,INFO-GOVT,synthetic_v2,4,delivery_parcel_fraud
1179,"Hello Kavita, your FEDEX package with tracking code GB-9940-A13 is waiting for you to set delivery preferences: e5nbu.xyz/claim",spam,link_fraud,fake_delivery_link,en,link_only,,VM-SBIBNK,synthetic_v2,4,delivery_parcel_fraud
1250,"Hello Manoj, your FEDEX package with tracking code GB-9379-A10 is waiting for you to set delivery preferences: bit.ly/3xK9pL",spam,link_fraud,fake_delivery_link,en,link_only,,AD-NETFLX,synthetic_v2,4,delivery_parcel_fraud
1265,"आदरणीय ग्राहक,
आपका FedEx पार्सल ट्रैकिंग कोड GB-6580-H55 अधूरे पते के कारण वितरित नहीं किया जा सका।
कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा।
नीचे दिए गए लिंक से ऐप इंस्टॉल करें।
fedex-delivery-in.xyz
FedEx_Delivery.apk",spam,apk_fraud,courier,hi,link_apk,FedEx,VK-LOANAP,synthetic_v2,4,delivery_parcel_fraud
1290,"Hello Pooja, your FEDEX package with tracking code GB-1630-H36 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
1291,"Hello Sunita, your FEDEX package with tracking code GB-4389-H13 IS waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,VK-INDPST,synthetic_v2,4,delivery_parcel_fraud
1294,"Hello Amit, your FEDEX package with tracking code GB-7722-B10 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
1303,"Hello Pooja, your FEDEX package with tracking code GB-1386-D89 is waiting for you to set delivery preferences: e5nbu.xyz/claim",spam,link_fraud,fake_delivery_link,en,link_only,,VK-UPIRWD,synthetic_v2,4,delivery_parcel_fraud
1304,"Hello Rajesh, your FEDEX package with tracking code GB-2702-F98 is waiting for you to set delivery preferences: bit.ly/3xK9pL",spam,link_fraud,fake_delivery_link,en,link_only,,AD-ICICIB,synthetic_v2,4,delivery_parcel_fraud
1331,"Hello Kavita, your FEDEX package with tracking code GB-9642-C99 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,VK-RTOGOV,synthetic_v2,4,delivery_parcel_fraud
1346,"Hello Amit, your FEDEX package with tracking code GB-9297-D50 is waiting for you to set delivery preferences: e3fmr.info/track",spam,link_fraud,fake_delivery_link,en,link_only,,AD-ICICIB,synthetic_v2,4,delivery_parcel_fraud
1354,"Hello Rajesh, your FEDEX package with tracking code GB-1463-A21 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,JD-ITAXRF,synthetic_v2,4,delivery_parcel_fraud
1400,"Hello Suresh, your FEDEX package with tracking code GB-4514-B68 is waiting for you to set delivery preferences: e5nbu.xyz/claim",spam,link_fraud,fake_delivery_link,en,link_only,,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
1403,"ਪਿਆਰੇ ਗਾਹਕ,
Your FedEx parcel with tracking code GB-7265-F68 could not be delivered due to incomplete address.
ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ।
There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process.
[Forwarded] FedEx_Delivery.apk",spam,apk_fraud,courier,pa,no_explicit_app_word,FedEx,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
1405,"Hello Sunita, your FEDEX package with tracking code GB-3820-C16 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,VM-WHATSP,synthetic_v2,4,delivery_parcel_fraud
1415,"Hello Rajesh, your FEDEX package with tracking code GB-1225-C86 is waiting for you to set delivery preferences: bedy13.com/update",spam,link_fraud,fake_delivery_link,en,link_only,,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
1442,"Hello Priya, your FEDEX package with tracking code GB-2345-F94 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,JD-ITAXRF,synthetic_v2,4,delivery_parcel_fraud
1453,"Hello Priya, your FEDEX package with tracking code GB-7128-A50 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,VK-RTOGOV,synthetic_v2,4,delivery_parcel_fraud
1455,"प्रिय उपयोगकर्ता,
आपका FedEx पार्सल ट्रैकिंग कोड GB-5628-A40 अधूरे पते के कारण वितरित नहीं किया जा सका।
कृपया आज ही कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी।
नीचे दिए गए लिंक से ऐप इंस्टॉल करें।
fedex-delivery-in.xyz
FedEx_Delivery.apk",spam,apk_fraud,courier,hi,link_apk,FedEx,VK-UPIRWD,synthetic_v2,4,delivery_parcel_fraud
1486,"Hello Manoj, your FEDEX package with tracking code GB-1995-C40 is waiting for you to set delivery preferences: bedy13.com/update",spam,link_fraud,fake_delivery_link,en,link_only,,+91 8800XXXX12,synthetic_v2,4,delivery_parcel_fraud
1493,"Hello Priya, your FEDEX package with tracking code GB-2086-H50 is waiting for you to set delivery preferences: bedy13.com/update",spam,link_fraud,fake_delivery_link,en,link_only,,+91 8800XXXX12,synthetic_v2,4,delivery_parcel_fraud
1527,"Hello Anjali, your FEDEX package with tracking code GB-4964-D14 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,INFO-GOVT,synthetic_v2,4,delivery_parcel_fraud
1567,"Hello Vikram, your FEDEX package with tracking code GB-8321-G23 is waiting for you to set delivery preferences: e5nbu.xyz/claim",spam,link_fraud,fake_delivery_link,en,link_only,,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
1577,"Hello Kavita, your FEDEX package with tracking code GB-8241-A49 is waiting for you to set delivery preferences: e3fmr.info/track",spam,link_fraud,fake_delivery_link,en,link_only,,VM-SBIBNK,synthetic_v2,4,delivery_parcel_fraud
1587,"Hello Amit, your FEDEX package with tracking code GB-4796-D52 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
1595,"Hello Anjali, your FEDEX package with tracking code GB-1667-A16 is waiting for you to set delivery preferences: bedy13.com/update",spam,link_fraud,fake_delivery_link,en,link_only,,AX-PWRBIL,synthetic_v2,4,delivery_parcel_fraud
1601,"Hello Kavita, your FEDEX package with tracking code GB-1068-G99 is waiting for you to set delivery preferences: e5nbu.xyz/claim",spam,link_fraud,fake_delivery_link,en,link_only,,JD-ITAXRF,synthetic_v2,4,delivery_parcel_fraud
1645,"Hello Suresh, your FEDEX package with tracking code GB-3326-G92 is waiting for you to set delivery preferences: bedy13.com/update",spam,link_fraud,fake_delivery_link,en,link_only,,+91 8800XXXX12,synthetic_v2,4,delivery_parcel_fraud
1652,"Hello Suresh, your FEDEX package with tracking code GB-9725-C42 is waiting for you to set delivery preferences: bit.ly/3xK9pL",spam,link_fraud,fake_delivery_link,en,link_only,,VK-LOANAP,synthetic_v2,4,delivery_parcel_fraud
1693,"प्रिय ग्राहक,
आपका FedEx पार्सल ट्रैकिंग कोड GB-8388-D57 अधूरे पते के कारण वितरित नहीं किया जा सका।
कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा।
कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें।
[अग्रेषित] FedEx_Delivery.apk  14 MB . APK",spam,apk_fraud,courier,hi,attached_file_no_link,FedEx,VK-LOANAP,synthetic_v2,4,delivery_parcel_fraud
1695,"Dear User, Your FedEx parcel with tracking code GB-6008-C82 could not be delivered due to incomplete address. Kindly respond before midnight, otherwise your service will be suspended permanently. Click and open the pdf file below and check your details.
[Forwarded] FedEx_Delivery.apk  14 MB . APK",spam,apk_fraud,courier,en,pdf_then_apk,FedEx,AD-ICICIB,synthetic_v2,4,delivery_parcel_fraud
1714,"Dear Customer, Your FedEx parcel with tracking code GB-8085-F65 could not be delivered due to incomplete address. Please act right now to avoid penalty or your connection will be disconnected. Click the link below and install the app to proceed.
fedex-delivery-in.xyz
FedEx_Delivery.apk",spam,apk_fraud,courier,en,link_apk,FedEx,VK-INDPST,synthetic_v2,4,delivery_parcel_fraud
1717,"محترم گاہک،
Your FedEx parcel with tracking code GB-6707-D85 could not be delivered due to incomplete address.
براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔
There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process.
[Forwarded] FedEx_Delivery.apk",spam,apk_fraud,courier,ur,no_explicit_app_word,FedEx,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
1742,"Hello Manoj, your FEDEX package with tracking code GB-5673-G72 is waiting for you to set delivery preferences: bit.ly/3xK9pL",spam,link_fraud,fake_delivery_link,en,link_only,,VM-WHATSP,synthetic_v2,4,delivery_parcel_fraud
1747,"Hello Amit, ur FEDEX package with tracking code GB-6353-E48 is waiting for you to set delivery preferences: e5nbu.xyz/claim",spam,link_fraud,fake_delivery_link,en,link_only,,AD-ICICIB,synthetic_v2,4,delivery_parcel_fraud
1749,"Hello Amit, ur FEDEX package with tracking code GB-6662-G15 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,AX-PWRBIL,synthetic_v2,4,delivery_parcel_fraud
1763,"Hello Vikram, your FEDEX package with tracking code GB-2254-A20 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,+91 8800XXXX12,synthetic_v2,4,delivery_parcel_fraud
1764,"Hello Amit, your FEDEX package with tracking code GB-4025-H31 is waiting for you to set delivery preferences: e3fmr.info/track",spam,link_fraud,fake_delivery_link,en,link_only,,+91 8800XXXX12,synthetic_v2,4,delivery_parcel_fraud
1793,"Hello Amit, your FEDEX package with tracking code GB-4933-A35 is waiting for you to set delivery preferences: bedy13.com/update",spam,link_fraud,fake_delivery_link,en,link_only,,JD-ITAXRF,synthetic_v2,4,delivery_parcel_fraud
1796,"Hello Priya, your FEDEX package with tracking code GB-6069-D20 is waiting for you to set delivery preferences: e5nbu.xyz/claim",spam,link_fraud,fake_delivery_link,en,link_only,,VM-WHATSP,synthetic_v2,4,delivery_parcel_fraud
1801,"Hello Vikram, your FEDEX package with tracking code GB-1185-C87 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,INFO-GOVT,synthetic_v2,4,delivery_parcel_fraud
1813,"Hello Vikram, your FEDEX package with tracking code GB-5469-A77 is waiting for you to set delivery preferences: bedy13.com/update",spam,link_fraud,fake_delivery_link,en,link_only,,VK-LOANAP,synthetic_v2,4,delivery_parcel_fraud
