id,text,label,subtype,category,language,delivery_mode,brand_used,sender_id,source,cluster_id,cluster_label
1130,Your OTP for a transaction of INR 1000 is 4380. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AX-PWRBIL,synthetic_v2,5,banking_kyc_phishing
1175,Your OTP for a transaction of INR 750 is 6036. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 8800XXXX12,synthetic_v2,5,banking_kyc_phishing
1185,Your OTP for a transaction of INR 200 is 9820. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-RTOGOV,synthetic_v2,5,banking_kyc_phishing
1188,Your OTP for a transaction of INR 25000 is 6515. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-RTOGOV,synthetic_v2,5,banking_kyc_phishing
1195,Your OTP for a transaction of INR 1500 is 9308.. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AX-PWRBIL,synthetic_v2,5,banking_kyc_phishing
1197,Your OTP for a transaction of INR 1500 is 4216. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 7700XXXX45,synthetic_v2,5,banking_kyc_phishing
1199,Your OTP for a transaction of INR 200 is 6181. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AX-PWRBIL,synthetic_v2,5,banking_kyc_phishing
1214,Your OTP for a transaction of INR 200 is 2797. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,JD-ITAXRF,synthetic_v2,5,banking_kyc_phishing
1226,Your OTP for a transaction of INR 200 is 4119. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,JD-ITAXRF,synthetic_v2,5,banking_kyc_phishing
1266,Your OTP for a transaction of INR 2000 is 3960. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AX-PWRBIL,synthetic_v2,5,banking_kyc_phishing
1295,Your OTP for a transaction of INR 750 is 1452. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-ICICIB,synthetic_v2,5,banking_kyc_phishing
1306,Your OTP for a transaction of INR 750 is 3814. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,JD-ITAXRF,synthetic_v2,5,banking_kyc_phishing
1348,Your OTP for a transaction of INR 750 is 7149. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-INDPST,synthetic_v2,5,banking_kyc_phishing
1356,Your OTP for a transaction of INR 1000 is 8355. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AX-PWRBIL,synthetic_v2,5,banking_kyc_phishing
1363,Your OTP for a transaction of INR 50000 is 5166. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-INDPST,synthetic_v2,5,banking_kyc_phishing
1425,Your OTP for a transaction of INR 750 is 9123. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-ICICIB,synthetic_v2,5,banking_kyc_phishing
1435,Your OTP for a transaction of INR 2000 is 5262. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-RTOGOV,synthetic_v2,5,banking_kyc_phishing
1445,Your OTP for a transaction of INR 1000 is 6680. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-UPIRWD,synthetic_v2,5,banking_kyc_phishing
1478,Your OTP for a transaction of INR 25000 is 6238. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-NETFLX,synthetic_v2,5,banking_kyc_phishing
1484,Your OTP for a transaction of INR 2000 is 1720. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-WHATSP,synthetic_v2,5,banking_kyc_phishing
1528,Your OTP for a transaction of INR 5000 is 2691. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,INFO-GOVT,synthetic_v2,5,banking_kyc_phishing
1550,Your OTP for a transaction of INR 1000 is 4395. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-NETFLX,synthetic_v2,5,banking_kyc_phishing
1585,Your OTP for a transaction of INR 750 is 4687. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-RTOGOV,synthetic_v2,5,banking_kyc_phishing
1606,Your OTP for a transaction of INR 500 is 4281. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,JD-ITAXRF,synthetic_v2,5,banking_kyc_phishing
1610,Your OTP for a transaction of INR 25000 is 3794. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,INFO-GOVT,synthetic_v2,5,banking_kyc_phishing
1665,Your OTP for a transaction of INR 500 is 3435. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-NETFLX,synthetic_v2,5,banking_kyc_phishing
1694,Your OTP for a transaction of INR 5000 is 2709. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AX-PWRBIL,synthetic_v2,5,banking_kyc_phishing
1702,Your OTP for a transaction of INR 25000 is 2447. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,INFO-GOVT,synthetic_v2,5,banking_kyc_phishing
1739,Your OTP for a transaction of INR 5000 is 8918. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-ICICIB,synthetic_v2,5,banking_kyc_phishing
1741,Your OTP for a transaction of INR 50000 is 4514. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AX-PWRBIL,synthetic_v2,5,banking_kyc_phishing
1767,Your OTP for a transaction of INR 1500 is 8978. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AX-PWRBIL,synthetic_v2,5,banking_kyc_phishing
1805,Your OTP for a transaction of INR 50000 is 7148. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-SBIBNK,synthetic_v2,5,banking_kyc_phishing
1891,Your OTP for a transaction of INR 500 is 5206. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,INFO-GOVT,synthetic_v2,5,banking_kyc_phishing
1956,Your OTP for a transaction of INR 1500 is 5935. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-SBIBNK,synthetic_v2,5,banking_kyc_phishing
1975,Your OTP for a transaction of INR 5000 is 7314. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-SBIBNK,synthetic_v2,5,banking_kyc_phishing
1993,Your OTP for a transaction of INR 200 is 2696. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-ICICIB,synthetic_v2,5,banking_kyc_phishing
2021,Your OTP for a transaction OF INR 25000 is 9171. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-UPIRWD,synthetic_v2,5,banking_kyc_phishing
2024,Your OTP for a transaction of INR 25000 is 9534. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-RTOGOV,synthetic_v2,5,banking_kyc_phishing
2027,Your OTP for a transaction of INR 500 is 3940. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-NETFLX,synthetic_v2,5,banking_kyc_phishing
2033,Your OTP for a transaction of INR 50000 is 8763. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-LOANAP,synthetic_v2,5,banking_kyc_phishing
2047,Your OTP for a transaction of INR 25000 is 2133. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-NETFLX,synthetic_v2,5,banking_kyc_phishing
2059,Your OTP for a transaction of INR 750 is 5324. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 8800XXXX12,synthetic_v2,5,banking_kyc_phishing
2098,Your OTP for a transaction of INR 1500 is 7306. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-WHATSP,synthetic_v2,5,banking_kyc_phishing
2163,Your OTP for a transaction of INR 750 is 5027. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 8800XXXX12,synthetic_v2,5,banking_kyc_phishing
2186,Your OTP for a transaction of INR 50000 is 6628. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-INDPST,synthetic_v2,5,banking_kyc_phishing
2202,Your OTP for a transaction of INR 2000 is 8946. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-SBIBNK,synthetic_v2,5,banking_kyc_phishing
2242,Your OTP for a transaction of INR 200 is 1873. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-RTOGOV,synthetic_v2,5,banking_kyc_phishing
2255,Your OTP for a transaction of INR 25000 is 2219. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 8800XXXX12,synthetic_v2,5,banking_kyc_phishing
2267,Your OTP for a transaction of INR 50000 is 1121. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-LOANAP,synthetic_v2,5,banking_kyc_phishing
2294,Your OTP for a transaction of INR 50000 is 3545. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-WHATSP,synthetic_v2,5,banking_kyc_phishing
2297,Your OTP for a transaction of INR 25000 is 2361. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 8800XXXX12,synthetic_v2,5,banking_kyc_phishing
2318,Your OTP for a transaction of INR 1500 is 8986. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,JD-ITAXRF,synthetic_v2,5,banking_kyc_phishing
2327,Your OTP for a transaction of INR 750 is 8225. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 8800XXXX12,synthetic_v2,5,banking_kyc_phishing
2341,Your OTP for a transaction of INR 750 is 7758. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,INFO-GOVT,synthetic_v2,5,banking_kyc_phishing
2357,Your OTP for a transaction of INR 1000 is 1183. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-RTOGOV,synthetic_v2,5,banking_kyc_phishing
2358,Your OTP for a transaction of INR 5000 is 5994. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-NETFLX,synthetic_v2,5,banking_kyc_phishing
2376,Your OTP for a transaction of INR 1500 is 2175. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-INDPST,synthetic_v2,5,banking_kyc_phishing
2381,Your OTP for a transaction of INR 2000 is 7913. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-SBIBNK,synthetic_v2,5,banking_kyc_phishing
2399,Your OTP for a transaction of INR 750 is 3283. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 8800XXXX12,synthetic_v2,5,banking_kyc_phishing
2401,Your OTP for a transaction of INR 200 is 4810. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-INDPST,synthetic_v2,5,banking_kyc_phishing
2418,Your OTP for a transaction of INR 500 is 3615. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-WHATSP,synthetic_v2,5,banking_kyc_phishing
2425,Your OTP for a transaction of INR 5000 is 7296. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 7700XXXX45,synthetic_v2,5,banking_kyc_phishing
2446,Your OTP for a transaction of INR 1000 is 4812. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 7700XXXX45,synthetic_v2,5,banking_kyc_phishing
2508,Your OTP for a transaction of INR 200 is 7107. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-NETFLX,synthetic_v2,5,banking_kyc_phishing
2520,Your OTP for a transaction of INR 5000 is 8998. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-WHATSP,synthetic_v2,5,banking_kyc_phishing
2581,Your OTP for a transaction of INR 25000 is 3891. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-RTOGOV,synthetic_v2,5,banking_kyc_phishing
2588,Your OTP for a transaction of INR 1000 is 9299. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 8800XXXX12,synthetic_v2,5,banking_kyc_phishing
2608,Your OTP for a transaction of INR 750 is 6651. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-NETFLX,synthetic_v2,5,banking_kyc_phishing
2647,Your OTP for a transaction of INR 1500 is 2945. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 8800XXXX12,synthetic_v2,5,banking_kyc_phishing
2660,Your OTP for a transaction of INR 200 is 5902. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-UPIRWD,synthetic_v2,5,banking_kyc_phishing
2754,Your OTP for a transaction of INR 50000 is 2334. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-WHATSP,synthetic_v2,5,banking_kyc_phishing
2805,Your OTP for a transaction of INR 1000 is 6362.. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-UPIRWD,synthetic_v2,5,banking_kyc_phishing
2814,Your OTP for a transaction of INR 500 is 5638. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-INDPST,synthetic_v2,5,banking_kyc_phishing
2820,Your OTP for a transaction of INR 50000 is 9343. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,INFO-GOVT,synthetic_v2,5,banking_kyc_phishing
2821,Your OTP for a transaction of INR 200 is 4643. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-NETFLX,synthetic_v2,5,banking_kyc_phishing
2827,Your OTP for a transaction of INR 25000 is 7429. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-RTOGOV,synthetic_v2,5,banking_kyc_phishing
2874,Your OTP for a transaction of INR 50000 is 7620. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-WHATSP,synthetic_v2,5,banking_kyc_phishing
2891,Your OTP for a transaction of INR 50000 is 8209. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-NETFLX,synthetic_v2,5,banking_kyc_phishing
2907,Your OTP for a transaction of INR 50000 is 1756. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,JD-ITAXRF,synthetic_v2,5,banking_kyc_phishing
2929,Your OTP for a transaction of INR 500 is 2583. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-ICICIB,synthetic_v2,5,banking_kyc_phishing
