id,text,label,subtype,category,language,delivery_mode,brand_used,sender_id,source,cluster_id,cluster_label
194,"শ্রদ্ধেয় গ্রাহক,
INR 500 was debited from your Paytm Payments Bank account.. If this was not done by you, secure your account now.
অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে।
অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন।
[ফরওয়ার্ড করা হয়েছে] Paytm_Secure.apk  14 MB . APK",spam,apk_fraud,bank_alert,bn,attached_file_no_link,Paytm Payments Bank,VM-SBIBNK,synthetic_v2,1,upi_payment_fraud
198,"Dear Sir/Madam, You have received a cashback of Rs 200 from Paytm Cashback. Kindly respond immediately, otherwise your account will be blocked. Scan the QR code attached to this message to complete verification instantly.",spam,apk_fraud,upi_cashback,en,qr_code,Paytm Cashback,AX-PWRBIL,synthetic_v2,1,upi_payment_fraud
206,"Dear Customer, You have received a cashback of Rs 1000 from PhonePe Rewards. Please act right now to avoid penalty or your connection will be disconnected. Click and open the pdf file below and check your details.
[Forwarded] PhonePe_Reward.apk  14 MB . APK",spam,apk_fraud,upi_cashback,en,pdf_then_apk,PhonePe Rewards,JD-ITAXRF,synthetic_v2,1,upi_payment_fraud
220,"Dear User, You have received a cashback of Rs 1000 from UPI Rewards. Please act today itself or your connection will be disconnected. Click the link below and install the app to proceed. UPI-CASHBACK-CLAIM.XYZ UPI_Cashback.apk",spam,apk_fraud,upi_cashback,en,link_apk,UPI Rewards,VK-LOANAP,synthetic_v2,1,upi_payment_fraud
283,"प्रिय ग्राहक,
INR 25000 was debited from your Paytm Payments Bank account. If this was not done by you, secure your account now.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
paytm-secure-acc.xyz
Paytm_Secure.apk",spam,apk_fraud,bank_alert,mr,link_apk,Paytm Payments Bank,+91 8800XXXX12,synthetic_v2,1,upi_payment_fraud
287,"You have received a cashback of Rs 5000 from PhonePe Rewards.
অনুগ্রহ করে অবিলম্বে ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে।
নিচের লিঙ্ক থেকে অ্যাপ ইনস্টল করুন।
phonepe-reward.info
PhonePe_Reward.apk",spam,apk_fraud,upi_cashback,bn,link_apk,PhonePe Rewards,INFO-GOVT,synthetic_v2,1,upi_payment_fraud
323,"SBI Free Msg: Your bill is paid. Thanks, here's a little gift for you: bit.ly/3xK9pL",spam,link_fraud,fake_billing_link,en,link_only,,INFO-GOVT,synthetic_v2,1,upi_payment_fraud
332,"You have received a cashback of Rs 50000 from UPI Rewards.
कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा।
नीचे दिए गए लिंक से ऐप इंस्टॉल करें।
upi-cashback-claim.xyz
UPI_Cashback.apk",spam,apk_fraud,upi_cashback,hi,link_apk,UPI Rewards,AD-ICICIB,synthetic_v2,1,upi_payment_fraud
338,"You have received a cashback of Rs 2000 from Paytm Cashback.
অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে।
অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন।
[ফরওয়ার্ড করা হয়েছে] Paytm_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,bn,attached_file_no_link,Paytm Cashback,JD-ITAXRF,synthetic_v2,1,upi_payment_fraud
359,"PNB Free Msg: Your bill is paid. Thanks, here's a little gift for you: tinyurl.com/y8mfraud",spam,link_fraud,fake_billing_link,en,link_only,,VK-UPIRWD,synthetic_v2,1,upi_payment_fraud
363,"You have received a cashback of Rs 2000 from UPI Rewards..
कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा।
इस संदेश के साथ संलग्न क्यूआर कोड स्कैन करें और तुरंत सत्यापित करें।",spam,apk_fraud,upi_cashback,hi,qr_code,UPI Rewards,AX-PWRBIL,synthetic_v2,1,upi_payment_fraud
368,"ਸਤਿਕਾਰਯੋਗ ਗਾਹਕ,
You have received a cashback of Rs 25000 from Paytm Cashback.
ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ।
ਕਿਰਪਾ ਕਰਕੇ ਨੱਥੀ ਫਾਈਲ ਦੇਖੋ ਅਤੇ ਅੱਗੇ ਵਧਣ ਲਈ ਇਸਨੂੰ ਖੋਲ੍ਹੋ।
[ਅੱਗੇ ਭੇਜਿਆ] Paytm_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,pa,attached_file_no_link,Paytm Cashback,AD-NETFLX,synthetic_v2,1,upi_payment_fraud
399,"You have received a cashback of Rs 1500 from UPI Rewards.
ਕਿਰਪਾ ਕਰਕੇ ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ।
ਹੇਠਾਂ ਦਿੱਤੇ ਲਿੰਕ ਤੋਂ ਐਪ ਇੰਸਟਾਲ ਕਰੋ।
upi-cashback-claim.xyz
UPI_Cashback.apk",spam,apk_fraud,upi_cashback,pa,link_apk,UPI Rewards,VK-LOANAP,synthetic_v2,1,upi_payment_fraud
422,"You have received a cashback of Rs 5000 from Paytm Cashback.
براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔
براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔
[فارورڈ شدہ] Paytm_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,ur,attached_file_no_link,Paytm Cashback,VK-UPIRWD,synthetic_v2,1,upi_payment_fraud
430,"प्रिय ग्राहक,
You have received a cashback of Rs 500 from UPI Rewards.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
upi-cashback-claim.xyz
UPI_Cashback.apk",spam,apk_fraud,upi_cashback,mr,link_apk,UPI Rewards,JD-ITAXRF,synthetic_v2,1,upi_payment_fraud
433,"SBI Free Msg: Your bill is paid. Thanks, here's a little gift for you: tinyurl.com/y8mfraud",spam,link_fraud,fake_billing_link,en,link_only,,JD-ITAXRF,synthetic_v2,1,upi_payment_fraud
461,"ICICI Bank Free Msg: Your bill is paid.. Thanks, here's a little gift for you: cutt.ly/fakeapp",spam,link_fraud,fake_billing_link,en,link_only,,VK-INDPST,synthetic_v2,1,upi_payment_fraud
473,"SBI Free Msg: Your bill is paid. Thanks, here's a little gift for you: e3fmr.info/track",spam,link_fraud,fake_billing_link,en,link_only,,VK-LOANAP,synthetic_v2,1,upi_payment_fraud
475,"عزیز صارف،
You have recieved a cashback of Rs 50000 from Paytm Cashback.
براہ کرم فوری طور پر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔
نیچے دیے گئے لنک سے ایپ انسٹال کریں۔
paytm-cashback-claim.tk
Paytm_Cashback.apk",spam,apk_fraud,upi_cashback,ur,link_apk,Paytm Cashback,+91 8800XXXX12,synthetic_v2,1,upi_payment_fraud
478,"You have received a cashback of Rs 2000 from PhonePe Rewards.
कृपया तुरंत कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा।
कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें।
[अग्रेषित] PhonePe_Reward.apk  14 MB . APK",spam,apk_fraud,upi_cashback,hi,attached_file_no_link,PhonePe Rewards,AX-PWRBIL,synthetic_v2,1,upi_payment_fraud
501,"आदरणीय ग्राहक,
You have received a cashback of Rs 1500 from PhonePe Rewards.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
phonepe-reward.info
PhonePe_Reward.apk",spam,apk_fraud,upi_cashback,mr,link_apk,PhonePe Rewards,VK-INDPST,synthetic_v2,1,upi_payment_fraud
513,"INR 200 was debited from your Paytm Payments Bank account.. If this was not done by you, SECURE your account now. براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ Click and open the pdf file below and check your details. [Forwarded] Paytm_Secure.apk 14 MB . APK",spam,apk_fraud,bank_alert,ur,pdf_then_apk,Paytm Payments Bank,VK-INDPST,synthetic_v2,1,upi_payment_fraud
559,"শ্রদ্ধেয় গ্রাহক,
INR 750 was debited from your Paytm Payments Bank account.. If this was not done by you, secure your account now.
অনুগ্রহ করে ২৪ ঘন্টার মধ্যে ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন।
[ফরওয়ার্ড করা হয়েছে] Paytm_Secure.apk  14 MB . APK",spam,apk_fraud,bank_alert,bn,attached_file_no_link,Paytm Payments Bank,VM-SBIBNK,synthetic_v2,1,upi_payment_fraud
571,"Dear Sir/Madam, You have received a cashback of Rs 1500 from UPI Rewards. Kindly respond immediately, otherwise your service will be suspended permanently. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,upi_cashback,en,vishing_callback,UPI Rewards,AD-ICICIB,synthetic_v2,1,upi_payment_fraud
591,"प्रिय ग्राहक,
You have received a cashback of Rs 1000 from PhonePe Rewards.
कृपया आज ही कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी।
नीचे दिए गए लिंक से ऐप इंस्टॉल करें।
phonepe-reward.info
PhonePe_Reward.apk",spam,apk_fraud,upi_cashback,hi,link_apk,PhonePe Rewards,AD-ICICIB,synthetic_v2,1,upi_payment_fraud
614,"Axis Bank Free Msg: Your bill is paid. Thanks, here's a little gift for you: bit.ly/3xK9pL",spam,link_fraud,fake_billing_link,en,link_only,,AX-PWRBIL,synthetic_v2,1,upi_payment_fraud
646,"आदरणीय ग्राहक ,
You have received a cashback of Rs 5000 from Paytm Cashback.
कृपया आज ही कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा।
नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें।
[अग्रेषित] Paytm_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,hi,pdf_then_apk,Paytm Cashback,AD-ICICIB,synthetic_v2,1,upi_payment_fraud
648,"Dear Customer, You have received a cashback of Rs 200 from Paytm Cashback. Please act immediatly or you will lose this offer. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,upi_cashback,en,vishing_callback,Paytm Cashback,AD-NETFLX,synthetic_v2,1,upi_payment_fraud
699,"You have recieved a cashback of Rs 1500 from UPI Rewards.
براہ کرم آج ہی اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔
نیچے دیے گئے لنک سے ایپ انسٹال کریں۔
upi-cashback-claim.xyz
UPI_Cashback.apk",spam,apk_fraud,upi_cashback,ur,link_apk,UPI Rewards,+91 7700XXXX45,synthetic_v2,1,upi_payment_fraud
713,"Axis Bank Free Msg: Your bill is paid. Thanks, here's a little gift for you: e5nbu.xyz/claim",spam,link_fraud,fake_billing_link,en,link_only,,AX-PWRBIL,synthetic_v2,1,upi_payment_fraud
738,"শ্রদ্ধেয় গ্রাহক,
You have received a cashback of Rs 50000 from UPI Rewards.
অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন।
[ফরওয়ার্ড করা হয়েছে] UPI_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,bn,attached_file_no_link,UPI Rewards,VM-WHATSP,synthetic_v2,1,upi_payment_fraud
739,"عزیز صارف،
You have received a cashback of Rs 200 from Paytm Cashback.
براہ کرم فوری طور پر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔
There is an important updat regarding your recent request. Please open the document below and follow the steps to complete the process.
[Forwarded] ",spam,apk_fraud,upi_cashback,ur,no_explicit_app_word,Paytm Cashback,AX-PWRBIL,synthetic_v2,1,upi_payment_fraud
762,"ਪਿਆਰੇ ਗਾਹਕ,
INR 200 was debited from your Paytm Payments Bank account. If this was not done by you, secure your account now.
ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ।
ਹੇਠਾਂ ਦਿੱਤੇ ਲਿੰਕ ਤੋਂ ਐਪ ਇੰਸਟਾਲ ਕਰੋ।
paytm-secure-acc.xyz
Paytm_Secure.apk",spam,apk_fraud,bank_alert,pa,link_apk,Paytm Payments Bank,VM-WHATSP,synthetic_v2,1,upi_payment_fraud
765,"SBI Free Msg: Your bill is paid. Thanks , here's a little GIFT for you: e5nbu.xyz/claim",spam,link_fraud,fake_billing_link,en,link_only,,VK-LOANAP,synthetic_v2,1,upi_payment_fraud
766,"শ্রদ্ধেয় গ্রাহক,
আপনার গাড়ির বিরুদ্ধে একটি ট্রাফিক নিয়ম লঙ্ঘন রেকর্ড করা হয়েছে। জরিমানা: 1500 টাকা। চালান নম্বর: CH68737908।
অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
নিচের লিঙ্ক থেকে অ্যাপ ইনস্টল করুন।
echallan-pay.xyz
eChallan_Pay.apk",spam,apk_fraud,rto_challan,bn,link_apk,e-Challan Dept,JD-ITAXRF,synthetic_v2,1,upi_payment_fraud
767,"HDFC Bank Free Msg: Your bill is paid. Thanks, here's a little gift for you: bedy13.com/update",spam,link_fraud,fake_billing_link,en,link_only,,VK-UPIRWD,synthetic_v2,1,upi_payment_fraud
782,"प्रिय ग्राहक,
You have received a cashback of Rs 500 from UPI Rewards.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] UPI_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,mr,attached_file_no_link,UPI Rewards,AD-NETFLX,synthetic_v2,1,upi_payment_fraud
784,"Dear Vehicle Owner, You have received a cashback of Rs 1500 from Paytm Cashback. Please act immediately or your service will be suspended permanently. Click the link below and install the app to proceed.
paytm-cashback-claim.tk
Paytm_Cashback.apk",spam,apk_fraud,upi_cashback,en,link_apk,Paytm Cashback,+91 7700XXXX45,synthetic_v2,1,upi_payment_fraud
787,"Axis Bank Free Msg: Your bill IS paid.. Thanks, here's a little gift for you: bit.ly/3xK9pL",spam,link_fraud,fake_billing_link,en,link_only,,AD-NETFLX,synthetic_v2,1,upi_payment_fraud
800,"SBI Free Msg: Your bill is PAID.. Thanks, here's a little gift for you: bit.ly/3xK9pL",spam,link_fraud,fake_billing_link,en,link_only,,AX-PWRBIL,synthetic_v2,1,upi_payment_fraud
812,"प्रिय ग्राहक,
You have received a cashback of Rs 1500 from PhonePe Rewards.
कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी।
कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें।
[अग्रेषित] PhonePe_Reward.apk  14 MB . APK",spam,apk_fraud,upi_cashback,hi,attached_file_no_link,PhonePe Rewards,+91 8800XXXX12,synthetic_v2,1,upi_payment_fraud
819,"HDFC Bank Free Msg: Your bill is paid. Thanks, here's a little gift for you: e5nbu.xyz/claim",spam,link_fraud,fake_billing_link,en,link_only,,AD-ICICIB,synthetic_v2,1,upi_payment_fraud
833,"Dear User, INR 500 was debited from your Paytm Payments Bank account.. If this was not done by you, secure your account now. Please act before midnight or you will lose this offer. Scan the QR code attached to this message to complete verification instantly.",spam,apk_fraud,bank_alert,en,qr_code,Paytm Payments Bank,VK-RTOGOV,synthetic_v2,1,upi_payment_fraud
840,"प्रिय उपयोगकर्ता,
You have received a cashback of Rs 750 from UPI Rewards.
कृपया तुरंत कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा।
नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें।
[अग्रेषित] UPI_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,hi,pdf_then_apk,UPI Rewards,VM-WHATSP,synthetic_v2,1,upi_payment_fraud
845,"SBI Free Msg: Your bill is paid. Thanks, here's a little gift for YOU: e3fmr.info/track",spam,link_fraud,fake_billing_link,en,link_only,,AD-ICICIB,synthetic_v2,1,upi_payment_fraud
887,"You have received A cashback of Rs 1000 from Paytm Cashback. कृपया आज ही कार्रवाई करें , अन्यथा आपका कनेक्शन काट दिया जाएगा। हमने आपसे संपर्क करने का प्रयास किया। कृपया नीचे दिए गए नंबर पर कॉल करें, हमारा प्रतिनिधि आपको सत्यापन प्रक्रिया में मार्गदर्शन करेगा।",spam,apk_fraud,upi_cashback,hi,vishing_callback,Paytm Cashback,+91 8800XXXX12,synthetic_v2,1,upi_payment_fraud
890,"Dear Customer, You have received a cashback of Rs 500 from PhonePe Rewards. Kindly respond before midnight, otherwise legal action will be taken against you. Please check the attached file for full details and open it to proceed.
[Forwarded] PhonePe_Reward.apk  14 MB . APK",spam,apk_fraud,upi_cashback,en,attached_file_no_link,PhonePe Rewards,JD-ITAXRF,synthetic_v2,1,upi_payment_fraud
891,"ICICI Bank Free Msg: Your bill is PAID. Thanks, here's a little gift for you: bedy13.com/update",spam,link_fraud,fake_billing_link,en,link_only,,AD-NETFLX,synthetic_v2,1,upi_payment_fraud
895,"आदरणीय ग्राहक,
You have received a cashback of Rs 1500 from PhonePe Rewards.
कृपया त्वरित कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
phonepe-reward.info
PhonePe_Reward.apk",spam,apk_fraud,upi_cashback,mr,link_apk,PhonePe Rewards,JD-ITAXRF,synthetic_v2,1,upi_payment_fraud
926,"عزیز صارف،
You have received a cashback of Rs 25000 from Paytm Cashback.
براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔
براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔
[فارورڈ شدہ] Paytm_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,ur,attached_file_no_link,Paytm Cashback,+91 7700XXXX45,synthetic_v2,1,upi_payment_fraud
950,"শ্রদ্ধেয় গ্রাহক,
You have received a cashback of Rs 2000 from UPI Rewards.
অনুগ্রহ করে ২৪ ঘন্টার মধ্যে ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন।
[ফরওয়ার্ড করা হয়েছে] UPI_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,bn,attached_file_no_link,UPI Rewards,INFO-GOVT,synthetic_v2,1,upi_payment_fraud
957,"ਪਿਆਰੇ ਗਾਹਕ,
You have received a cashback of Rs 1500 from UPI Rewards.
ਕਿਰਪਾ ਕਰਕੇ ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ।
ਹੇਠਾਂ ਦਿੱਤੇ ਲਿੰਕ ਤੋਂ ਐਪ ਇੰਸਟਾਲ ਕਰੋ।
upi-cashback-claim.xyz
UPI_Cashback.apk",spam,apk_fraud,upi_cashback,pa,link_apk,UPI Rewards,+91 7700XXXX45,synthetic_v2,1,upi_payment_fraud
996,"ICICI Bank FREE Msg: Your bill is paid.. Thanks, here's a little gift for you: bedy13.com/updat",spam,link_fraud,fake_billing_link,en,link_only,,+91 8800XXXX12,synthetic_v2,1,upi_payment_fraud
1041,"You have received a cashback of Rs 750 from PhonePe Rewards.
कृपया आज ही कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी।
नीचे दिए गए लिंक से ऐप इंस्टॉल करें।
phonepe-reward.info
PhonePe_Reward.apk",spam,apk_fraud,upi_cashback,hi,link_apk,PhonePe Rewards,AX-PWRBIL,synthetic_v2,1,upi_payment_fraud
1055,"INR 5000 was debited from your Paytm Payments Bank account. If this was not done by you, secure your account now.
ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ।
Scan the QR code attached to this message to complete verification instantly.",spam,apk_fraud,bank_alert,pa,qr_code,Paytm Payments Bank,AX-PWRBIL,synthetic_v2,1,upi_payment_fraud
1058,"प्रिय उपयोगकर्ता,
You have received a cashback of Rs 25000 from PhonePe Rewards.
कृपया तुरंत कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा।
इस संदेश के साथ संलग्न क्यूआर कोड स्कैन करें और तुरंत सत्यापित करें।",spam,apk_fraud,upi_cashback,hi,qr_code,PhonePe Rewards,AD-ICICIB,synthetic_v2,1,upi_payment_fraud
1076,"محترم گاہک،
You have received a cashback of Rs 1500 from Paytm Cashback.
براہ کرم آج ہی اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔
Click and open the pdf file below and check your details.
[Forwarded] Paytm_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,ur,pdf_then_apk,Paytm Cashback,VK-UPIRWD,synthetic_v2,1,upi_payment_fraud
1077,"You have recieved a cashback of Rs 750 from PhonePe Rewards. कृपया त्वरित कारवाई करा, अन्यथा तुमचे खाते बंद होईल. खालील लिंकवरून अॅप इंस्टॉल करा. phonepe-reward.info PhonePe_Reward.apk",spam,apk_fraud,upi_cashback,mr,link_apk,PhonePe Rewards,INFO-GOVT,synthetic_v2,1,upi_payment_fraud
1104,"ਪਿਆਰੇ ਗਾਹਕ,
You have received a cashback of Rs 5000 from PhonePe Rewards.
ਕਿਰਪਾ ਕਰਕੇ ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ।
ਕਿਰਪਾ ਕਰਕੇ ਨੱਥੀ ਫਾਈਲ ਦੇਖੋ ਅਤੇ ਅੱਗੇ ਵਧਣ ਲਈ ਇਸਨੂੰ ਖੋਲ੍ਹੋ।
[ਅੱਗੇ ਭੇਜਿਆ] PhonePe_Reward.apk  14 MB . APK",spam,apk_fraud,upi_cashback,pa,attached_file_no_link,PhonePe Rewards,VM-SBIBNK,synthetic_v2,1,upi_payment_fraud
1106,"प्रिय ग्राहक,
You have received a cashback of Rs 50000 from PhonePe Rewards.
कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा।
हमने आपसे संपर्क करने का प्रयास किया। कृपया नीचे दिए गए नंबर पर कॉल करें, हमारा प्रतिनिधि आपको सत्यापन प्रक्रिया में मार्गदर्शन करेगा।",spam,apk_fraud,upi_cashback,hi,vishing_callback,PhonePe Rewards,VK-UPIRWD,synthetic_v2,1,upi_payment_fraud
