id,text,label,subtype,category,language,delivery_mode,brand_used,sender_id,source,cluster_id,cluster_label
19,"عزیز صارف،
آپ کی گاڑی کے خلاف ٹریفک قوانین کی خلاف ورزی درج کی گئی ہے۔ جرمانہ: 25000 روپے۔ چالان نمبر: CH76659467۔
براہ کرم آج ہی اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔
نیچے دیے گئے لنک سے ایپ انسٹال کریں۔
parivahan-gov.xyz/challan
VAHAN_PARIVAHAN.apk",spam,apk_fraud,rto_challan,ur,link_apk,Parivahan / RTO Traffic Police,VK-LOANAP,synthetic_v2,11,govt_challan_apk
21,"Dear Vehicle Owner, Income Tax Dept e-Filing: You are eligible for a refund of Rs 2000. Kindly respond today itself, otherwise your account will be blocked. Click the link below and install the app to proceed.
it-refund-portal.info
IT_Refund_Portal.apk",spam,apk_fraud,govt_refund,en,link_apk,Income Tax Dept e-Filing,INFO-GOVT,synthetic_v2,6,aadhaar_pan_kyc_fraud
23,"Priya Grahak, Congratulations! QuickLoan Finance se Rs 5000 ka pre-approved offer mila hai. Kripya jaldi se jaldi action le, warna aapka account block ho jayega. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] Loan_Approval.apk  14 MB . APK",spam,apk_fraud,loan_job,hg,pdf_then_apk,QuickLoan Finance,AX-PWRBIL,synthetic_v2,2,loan_app_fraud
24,Your OTP for a transaction of INR 25000 is 8566. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VM-SBIBNK,synthetic_v2,5,banking_kyc_phishing
25,"শ্রদ্ধেয় গ্রাহক,
আপনার গাড়ির বিরুদ্ধে একটি ট্রাফিক নিয়ম লঙ্ঘন রেকর্ড করা হয়েছে। জরিমানা: 200 টাকা। চালান নম্বর: CH95885858।
অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে।
অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন।
[ফরওয়ার্ড করা হয়েছে] ParivahanSewa.apk  14 MB . APK",spam,apk_fraud,rto_challan,bn,attached_file_no_link,Parivahan Sewa,+91 8800XXXX12,synthetic_v2,10,callback_vishing_fraud
26,"Namaste Customer, Aapka India Post parcel tracking GB-3394-C90 address adhura hone ki wajah se deliver nahi ho paya. Kripya jaldi se jaldi action le, warna aapka account block ho jayega. Is message ke sath attach QR code scan kare aur turant verify kare.",spam,apk_fraud,courier,hg,qr_code,India Post,VK-INDPST,synthetic_v2,0,direct_apk_download
27,"শ্রদ্ধেয় গ্রাহক,
Your electricity bill of Rs 50000 with Power Distribution Co is pending.
অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
নিচের লিঙ্ক থেকে অ্যাপ ইনস্টল করুন।
powerpay-bill.in
PowerPay_App.apk",spam,apk_fraud,electricity,bn,link_apk,Power Distribution Co,JD-ITAXRF,synthetic_v2,7,electricity_utility_fraud
28,"ICICI Bank Free Msg: Your bill is paid. Thanks, here's a little gift for you: bedy13.com/update",spam,link_fraud,fake_billing_link,en,link_only,,+91 8800XXXX12,synthetic_v2,1,upi_payment_fraud
29,"Namaste Customer, Aapke vehicle par traffic violation record hua hai. Fine: Rs 1500. Challan number: CH84057275. Kripya 24 ghante ke andar action le, warna aapka account block ho jayega. Niche diye link se app install kare.
parivahan-sewa.tk/verify
ParivahanSewa.apk",spam,apk_fraud,rto_challan,hg,link_apk,Parivahan Sewa,+91 7700XXXX45,synthetic_v2,11,govt_challan_apk
30,"प्रिय ग्राहक,
आपके वाहन पर एक यातायात नियम उल्लंघन दर्ज किया गया है। जुर्माना राशि: रु 50000। चालान संख्या: CH31439705।
कृपया आज ही कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी।
आपके हालिया अनुरोध के संबंध में एक महत्वपूर्ण अपडेट है। कृपया नीचे दिया गया दस्तावेज़ खोलें और प्रक्रिया पूरी करने हेतु चरणों का पालन करें।
[अग्रेषित] RTOCHALAN.apk",spam,apk_fraud,rto_challan,hi,no_explicit_app_word,RTO Traffic Police,INFO-GOVT,synthetic_v2,11,govt_challan_apk
32,"Dear Customer, Aapke SBI account se Rs 1500 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. turant jawab de, nahi to legal action hoga. Attached file check kare aur use khol kar aage badhe.
[Forwarded] SBI_Secure.apk  14 MB . APK",spam,apk_fraud,bank_alert,hg,attached_file_no_link,SBI,+91 7700XXXX45,synthetic_v2,2,loan_app_fraud
33,"Hello Pooja, your FEDEX package with tracking code GB-2014-F66 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,INFO-GOVT,synthetic_v2,4,delivery_parcel_fraud
35,"শ্রদ্ধেয় গ্রাহক,
Your Google Account account will be suspended due to unusual login activity.
অনুগ্রহ করে ২৪ ঘন্টার মধ্যে ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
এই বার্তার সাথে সংযুক্ত কিউআর কোডটি স্ক্যান করুন এবং অবিলম্বে যাচাই করুন।",spam,apk_fraud,security_verify,bn,qr_code,Google Account,AX-PWRBIL,synthetic_v2,8,telecom_recharge_fraud
36,"Priya Grahak, Aapko PhonePe Rewards se Rs 25000 cashback mila hai. Kripya turant action le, warna aapka account block ho jayega. Niche diye link se app install kare.
phonepe-reward.info
PhonePe_Reward.apk",spam,apk_fraud,upi_cashback,hg,link_apk,PhonePe Rewards,AD-NETFLX,synthetic_v2,2,loan_app_fraud
37,"INR 1500 was debited from your SBI account. If this was not done by you, secure your account now.
ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ।
We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,bank_alert,pa,vishing_callback,SBI,AX-PWRBIL,synthetic_v2,10,callback_vishing_fraud
38,"Dear Customer, Aapke SBI account se Rs 5000 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. jaldi se jaldi jawab de, nahi to connection cut ho jayega. Aapse contact karne ki koshish ki thi. Niche diye number par call kare, hamara representative aapko verification process me guide karega.",spam,apk_fraud,bank_alert,hg,vishing_callback,SBI,VM-SBIBNK,synthetic_v2,2,loan_app_fraud
39,"Hello Pooja, your FEDEX package with tracking code GB-1626-G66 is waiting for you to set delivery preferences: e3fmr.info/track",spam,link_fraud,fake_delivery_link,en,link_only,,VK-RTOGOV,synthetic_v2,4,delivery_parcel_fraud
40,"SBI Free Msg: Your bill is paid. Thanks, here's a little gift for you: cutt.ly/fakeapp",spam,link_fraud,fake_billing_link,en,link_only,,AX-PWRBIL,synthetic_v2,1,upi_payment_fraud
44,"प्रिय उपयोगकर्ता,
आपका State Electricity Board बिजली बिल रु 500 बकाया है।
कृपया तुरंत कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा।
कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें।
[अग्रेषित] Electricity_Pay.apk  14 MB . APK",spam,apk_fraud,electricity,hi,attached_file_no_link,State Electricity Board,+91 8800XXXX12,synthetic_v2,7,electricity_utility_fraud
47,"Hello Amit, your FEDEX package with tracking code GB-8605-B45 is waiting for you to set delivery preferences: e3fmr.info/track",spam,link_fraud,fake_delivery_link,en,link_only,,VM-WHATSP,synthetic_v2,4,delivery_parcel_fraud
48,"तुमच्या वाहनावर वाहतूक नियम उल्लंघन नोंदवले गेले आहे. दंड रक्कम: रु 750. चलन क्रमांक: CH55873760.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,rto_challan,mr,vishing_callback,Parivahan / RTO Traffic Police,VK-UPIRWD,synthetic_v2,10,callback_vishing_fraud
49,"Congratulations! You are eligible for a pre-approved offer of Rs 5000 from InstaCredit.
कृपया आजच कारवाई करा , अन्यथा तुमचे खाते बंद होईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] InstaCredit.apk  14 MB . APK",spam,apk_fraud,loan_job,mr,attached_file_no_link,InstaCredit,VK-RTOGOV,synthetic_v2,9,lottery_reward_cashback_scam
50,"Congratulations! You are eligible for a pre-approved offer of Rs 500 from HR Recruitment Cell. Kindly respond within 24 hours, otherwise your account will be blocked. Click the link below and install the app to proceed.
job-portal-apply.tk
Job_Portal.apk",spam,apk_fraud,loan_job,en,link_apk,HR Recruitment Cell,JD-ITAXRF,synthetic_v2,9,lottery_reward_cashback_scam
51,Your OTP for a transaction of INR 2000 is 5345.. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 8800XXXX12,synthetic_v2,5,banking_kyc_phishing
52,Your OTP for a transaction of INR 500 is 9611. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,+91 8800XXXX12,synthetic_v2,5,banking_kyc_phishing
53,"আপনার গাড়ির বিরুদ্ধে একটি ট্রাফিক নিয়ম লঙ্ঘন রেকর্ড করা হয়েছে। জরিমানা: 2000 টাকা। চালান নম্বর: CH11265080। অনুগ্রহ করে ২৪ ঘন্টার মধ্যে ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে। নিচের লিঙ্ক থেকে অ্যাপ ইনস্টল করুন। parivahan-sewa.tk/verify ParivahanSewa.apk",spam,apk_fraud,rto_challan,bn,link_apk,Parivahan Sewa,VM-WHATSP,synthetic_v2,11,govt_challan_apk
55,"आदरणीय ग्राहक, Congratulations! You are eligible FOR a pre-approved offer of Rs 25000 from QuickLoan Finance. कृपया त्वरित कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा. [फॉरवर्ड केलेले] Loan_Approval.apk 14 MB . APK",spam,apk_fraud,loan_job,mr,attached_file_no_link,QuickLoan Finance,JD-ITAXRF,synthetic_v2,9,lottery_reward_cashback_scam
56,"Hello Pooja, your FEDEX package with tracking code GB-2088-D58 is waiting for you to set delivery preferences: bit.ly/3xK9pL",spam,link_fraud,fake_delivery_link,en,link_only,,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
57,"அன்புள்ள வாடிக்கையாளர்,
Income Tax Department: You are eligible for a refund of Rs 750.
தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும்.
Click and open the pdf file below and check your details.
[Forwarded] TaxRefund_IT.apk  14 MB . APK",spam,apk_fraud,govt_refund,ta,pdf_then_apk,Income Tax Department,INFO-GOVT,synthetic_v2,6,aadhaar_pan_kyc_fraud
58,"Namaste Customer, Aapke vehicle par traffic violation record hua hai. Fine: Rs 50000. Challan number: CH54486674. Kripya jaldi se jaldi action le, warna connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] VAHAN_PARIVAHAN.apk  14 MB . APK",spam,apk_fraud,rto_challan,hg,pdf_then_apk,Parivahan / RTO Traffic Police,+91 7700XXXX45,synthetic_v2,11,govt_challan_apk
59,Congratulations! You have won a cash prize of Rs 1500. Claim now at bit.ly/3xK9pL before it expires.,spam,link_fraud,prize_link,en,link_only,,AD-NETFLX,synthetic_v2,9,lottery_reward_cashback_scam
60,"Attention Customer, Your electricity bill of Rs 1500 with State Electricity Board is pending. Kindly respond within 3 days or legal action will be taken, otherwise your service will be suspended permanently. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,electricity,en,vishing_callback,State Electricity Board,INFO-GOVT,synthetic_v2,7,electricity_utility_fraud
61,"आदरणीय ग्राहक,
आपका FedEx पार्सल ट्रैकिंग कोड GB-5357-F96 अधूरे पते के कारण वितरित नहीं किया जा सका।
कृपया आज ही कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा।
नीचे दिए गए लिंक से ऐप इंस्टॉल करें।
fedex-delivery-in.xyz
FedEx_Delivery.apk",spam,apk_fraud,courier,hi,link_apk,FedEx,JD-ITAXRF,synthetic_v2,4,delivery_parcel_fraud
62,"INR 500 was debited from your SBI account. If this was NOT done by you, secure your account now. Kindly respond immediately, otherwise your service will be suspended permanently. Click the link below and install the app to proceed. sbi-secure-updat.in SBI_Secure.apk",spam,apk_fraud,bank_alert,en,link_apk,SBI,VK-LOANAP,synthetic_v2,10,callback_vishing_fraud
63,"عزیز صارف،
Income Tax Dept e-Filing: You are eligible for a refund of Rs 200..
براہ کرم آج ہی اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔
نیچے دیے گئے لنک سے ایپ انسٹال کریں۔
it-refund-portal.info
IT_Refund_Portal.apk",spam,apk_fraud,govt_refund,ur,link_apk,Income Tax Dept e-Filing,JD-ITAXRF,synthetic_v2,6,aadhaar_pan_kyc_fraud
66,"Namaste Customer, Aapka BlueDart parcel tracking GB-2008-D79 address adhura hone ki wajah se deliver nahi ho paya. aaj hi jawab de, nahi to connection cut ho jayega. Aapke recent request ke baare me ek zaroori update hai. Niche diya document kholkar process complete kare.
[Forwarded] BlueDart_Track.apk",spam,apk_fraud,courier,hg,no_explicit_app_word,BlueDart,AD-ICICIB,synthetic_v2,0,direct_apk_download
68,"प्रिय ग्राहक,
Your electricity bill of Rs 200 with Power Distribution Co is pending.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] PowerPay_App.apk  14 MB . APK",spam,apk_fraud,electricity,mr,attached_file_no_link,Power Distribution Co,VK-RTOGOV,synthetic_v2,7,electricity_utility_fraud
69,"प्रिय उपयोगकर्ता,
आपका Axis Bank केवाईसी समाप्त हो गया है और इसे पुनः सत्यापित करना आवश्यक है।
कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा।
नीचे दिए गए लिंक से ऐप इंस्टॉल करें।
axis-secure-bank.tk
Axis_Secure.apk",spam,apk_fraud,bank_kyc,hi,link_apk,Axis Bank,+91 7700XXXX45,synthetic_v2,10,callback_vishing_fraud
73,Your OTP for a transaction of INR 5000 is 7417. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AX-PWRBIL,synthetic_v2,5,banking_kyc_phishing
75,"ਪਿਆਰੇ ਗਾਹਕ,
Your electricity bill of Rs 1500 with Power Distribution Co is pending.
ਕਿਰਪਾ ਕਰਕੇ ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ।
There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process.
[Forwarded] PowerPay_App.apk",spam,apk_fraud,electricity,pa,no_explicit_app_word,Power Distribution Co,VM-SBIBNK,synthetic_v2,7,electricity_utility_fraud
77,"प्रिय ग्राहक,
तुमच्या वाहनावर वाहतूक नियम उल्लंघन नोंदवले गेले आहे. दंड रक्कम: रु 2000. चलन क्रमांक: CH39417237.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] ParivahanSewa.apk  14 MB . APK",spam,apk_fraud,rto_challan,mr,attached_file_no_link,Parivahan Sewa,AX-PWRBIL,synthetic_v2,11,govt_challan_apk
79,"Dear Vehicle Owner, A traffic rules violation has been recorded against your vehicle. Fine amount: Rs 1500. Challan Number: CH28562326. Please act within 3 days or legal action will be taken or legal action will be taken against you. Click and open the pdf file below and check your details.
[Forwarded] RTOCHALAN.apk  14 MB . APK",spam,apk_fraud,rto_challan,en,pdf_then_apk,RTO Traffic Police,VK-RTOGOV,synthetic_v2,11,govt_challan_apk
80,"Dear Customer , Asamanya login activity ki wajah se aapka WhatsApp account suspend ho sakta hai. jaldi se jaldi jawab de, nahi to connection cut ho jayega. Attached file check kare aur use khol kar aage badhe.
[Forwarded] WhatsApp_Verify.apk  14 MB . APK",spam,apk_fraud,security_verify,hg,attached_file_no_link,WhatsApp,INFO-GOVT,synthetic_v2,8,telecom_recharge_fraud
82,"Hello Rajesh, your FEDEX package with tracking code GB-6263-D94 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,+91 7700XXXX45,synthetic_v2,4,delivery_parcel_fraud
83,"Priya Grahak, Aapka Power Distribution Co bijli bill Rs 500 pending hai. 24 ghante ke andar jawab de, nahi to legal action hoga. Niche diye link se app install kare.
powerpay-bill.in
PowerPay_App.apk",spam,apk_fraud,electricity,hg,link_apk,Power Distribution Co,AD-NETFLX,synthetic_v2,7,electricity_utility_fraud
84,Congratulations! You have won a cash prize of Rs 1000. Claim now at e5nbu.xyz/claim before it expires.,spam,link_fraud,prize_link,en,link_only,,AX-PWRBIL,synthetic_v2,9,lottery_reward_cashback_scam
85,"প্রিয় গ্রাহক,
আপনার গাড়ির বিরুদ্ধে একটি ট্রাফিক নিয়ম লঙ্ঘন রেকর্ড করা হয়েছে। জরিমানা: 1000 টাকা। চালান নম্বর: CH26941092।
অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process.
[Forwarded] ",spam,apk_fraud,rto_challan,bn,no_explicit_app_word,RTO Traffic Police,INFO-GOVT,synthetic_v2,10,callback_vishing_fraud
87,"Namaste Customer, Income Tax Dept e-Filing: Aapko Rs 50000 ka refund milne wala hai. jaldi se jaldi jawab de, nahi to legal action hoga. Is message ke sath attach QR code scan kare aur turant verify kare.",spam,apk_fraud,govt_refund,hg,qr_code,Income Tax Dept e-Filing,JD-ITAXRF,synthetic_v2,6,aadhaar_pan_kyc_fraud
88,"Dear Vehicle Owner, Your HDFC Bank KYC has expired and needs re-verification. Please act before midnight or your connection will be disconnected. There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process.
[Forwarded] HDFC_KYCUpdate.apk",spam,apk_fraud,bank_kyc,en,no_explicit_app_word,HDFC Bank,AD-NETFLX,synthetic_v2,10,callback_vishing_fraud
89,Congratulations! You have won a cash prize of Rs 2000. Claim now at bit.ly/3xK9pL before it expires.,spam,link_fraud,prize_link,en,link_only,,VK-INDPST,synthetic_v2,9,lottery_reward_cashback_scam
91,"Dear Sir/Madam, Congratulations! You are eligible for a pre-approved offer of Rs 1500 from QuickLoan Finance. Please act before midnight or you will lose this offer. Click the link below and install the app to proceed.
quickloan-approve.xyz
Loan_Approval.apk",spam,apk_fraud,loan_job,en,link_apk,QuickLoan Finance,+91 8800XXXX12,synthetic_v2,9,lottery_reward_cashback_scam
92,"Asamanya login activity ki wajah se aapka Google Account account suspend ho sakta hai. aaj hi jawab de, nahi to aapka account block ho jayega. Niche di gayi pdf file kholkar apni details check kare.
[Forwarded] Google_Secure.apk  14 MB . APK",spam,apk_fraud,security_verify,hg,pdf_then_apk,Google Account,+91 8800XXXX12,synthetic_v2,8,telecom_recharge_fraud
93,Your OTP FOR a transaction of INR 2000 is 2645. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-NETFLX,synthetic_v2,5,banking_kyc_phishing
94,"Your Google Account account will be suspended due to unusual login activity.
অনুগ্রহ করে আজই ব্যবস্থা নিন , নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে।
অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন।
[ফরওয়ার্ড করা হয়েছে] Google_Secure.apk  14 MB . APK",spam,apk_fraud,security_verify,bn,attached_file_no_link,Google Account,+91 7700XXXX45,synthetic_v2,8,telecom_recharge_fraud
95,"Your electricity bill of Rs 500 with State Electricity Board is pending.
ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ।
ਕਿਰਪਾ ਕਰਕੇ ਨੱਥੀ ਫਾਈਲ ਦੇਖੋ ਅਤੇ ਅੱਗੇ ਵਧਣ ਲਈ ਇਸਨੂੰ ਖੋਲ੍ਹੋ।
[ਅੱਗੇ ਭੇਜਿਆ] Electricity_Pay.apk  14 MB . APK",spam,apk_fraud,electricity,pa,attached_file_no_link,State Electricity Board,VK-RTOGOV,synthetic_v2,7,electricity_utility_fraud
97,"You have received a cashback of Rs 500 from Paytm Cashback..
कृपया त्वरित कारवाई करा , अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील पीडीएफ फाईल उघडून तुमचे तपशील तपासा.
[फॉरवर्ड केलेले] Paytm_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,mr,pdf_then_apk,Paytm Cashback,AD-ICICIB,synthetic_v2,1,upi_payment_fraud
98,"आदरणीय ग्राहक,
You have received a cashback of Rs 2000 from UPI Rewards.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
upi-cashback-claim.xyz
UPI_Cashback.apk",spam,apk_fraud,upi_cashback,mr,link_apk,UPI Rewards,VK-INDPST,synthetic_v2,1,upi_payment_fraud
99,"Hello Vikram, ur FEDEX package with tracking code GB-2674-A96 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam,link_fraud,fake_delivery_link,en,link_only,,AD-ICICIB,synthetic_v2,4,delivery_parcel_fraud
101,"Priya Grahak, Aapke RBL Bank account se Rs 25000 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. jaldi se jaldi jawab de, nahi to legal action hoga. Attached file check kare aur use khol kar aage badhe.
[Forwarded] RBL_Protect.apk  14 MB . APK",spam,apk_fraud,bank_alert,hg,attached_file_no_link,RBL Bank,AX-PWRBIL,synthetic_v2,2,loan_app_fraud
103,"Hello Vikram, your FEDEX package with tracking code GB-5975-E38 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,+91 8800XXXX12,synthetic_v2,4,delivery_parcel_fraud
104,Your OTP for a transaction of INR 1000 is 3670. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-RTOGOV,synthetic_v2,5,banking_kyc_phishing
105,"आपके SBI खाते से रु 750 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें।
कृपया आज ही कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा।
नीचे दिए गए लिंक से ऐप इंस्टॉल करें।
sbi-secure-update.in
SBI_Secure.apk",spam,apk_fraud,bank_alert,hi,link_apk,SBI,VK-RTOGOV,synthetic_v2,10,callback_vishing_fraud
106,"Dear Customer, Netflix: Your membership has expired. Please act today itself or legal action will be taken against you. Click the link below and install THE app to proceed. netflix-update-app.xyz Netflix_Update.apk",spam,apk_fraud,ott_subscription,en,link_apk,Netflix,AX-PWRBIL,synthetic_v2,3,qr_code_sideload_scam
